mask_name,target_bps,stop_bps,max_hold_ms,paired_delta_cost0,paired_delta_sum_cost0,paired_delta_avg_cost0,paired_delta_median_cost0,absolute_baseline_pnl_cost0,absolute_tsv2_pnl_cost0,paired_delta_cost50,paired_delta_sum_cost50,paired_delta_avg_cost50,paired_delta_median_cost50,absolute_baseline_pnl_cost50,absolute_tsv2_pnl_cost50,paired_delta_cost100,paired_delta_sum_cost100,paired_delta_avg_cost100,paired_delta_median_cost100,absolute_baseline_pnl_cost100,absolute_tsv2_pnl_cost100,paired_delta_cost150,paired_delta_sum_cost150,paired_delta_avg_cost150,paired_delta_median_cost150,absolute_baseline_pnl_cost150,absolute_tsv2_pnl_cost150,paired_delta_cost200,paired_delta_sum_cost200,paired_delta_avg_cost200,paired_delta_median_cost200,absolute_baseline_pnl_cost200,absolute_tsv2_pnl_cost200
M6_DELAY_8000MS_CONFIRM,2000,-5000,60000,277221,277221,58.38689974726201,0.0,-1449438,-1172217,277221,277221,58.38689974726201,0.0,-1686838,-1409617,277221,277221,58.38689974726201,0.0,-1924238,-1647017,277221,277221,58.38689974726201,0.0,-2161638,-1884417,277221,277221,58.38689974726201,0.0,-2399038,-2121817
M6_DELAY_8000MS_CONFIRM,2000,-5000,120000,525159,525159,110.60636057287279,0.0,-1688941,-1163782,525159,525159,110.60636057287279,0.0,-1926341,-1401182,525159,525159,110.60636057287279,0.0,-2163741,-1638582,525159,525159,110.60636057287279,0.0,-2401141,-1875982,525159,525159,110.60636057287279,0.0,-2638541,-2113382
M6_DELAY_8000MS_CONFIRM,2000,-3000,30000,64068,64068,13.49368155012637,0.0,-1091072,-1027004,64068,64068,13.49368155012637,0.0,-1328472,-1264404,64068,64068,13.49368155012637,0.0,-1565872,-1501804,64068,64068,13.49368155012637,0.0,-1803272,-1739204,64068,64068,13.49368155012637,0.0,-2040672,-1976604
M6_DELAY_8000MS_CONFIRM,2000,-3000,60000,141259,141259,29.751263689974728,0.0,-1157748,-1016489,141259,141259,29.751263689974728,0.0,-1395148,-1253889,141259,141259,29.751263689974728,0.0,-1632548,-1491289,141259,141259,29.751263689974728,0.0,-1869948,-1728689,141259,141259,29.751263689974728,0.0,-2107348,-1966089
M6_DELAY_8000MS_CONFIRM,2000,-3000,120000,305496,305496,64.34203875315923,0.0,-1317563,-1012067,305496,305496,64.34203875315923,0.0,-1554963,-1249467,305496,305496,64.34203875315923,0.0,-1792363,-1486867,305496,305496,64.34203875315923,0.0,-2029763,-1724267,305496,305496,64.34203875315923,0.0,-2267163,-1961667
M6_DELAY_8000MS_CONFIRM,2000,-2000,30000,18095,18095,3.811078348778433,0.0,-882974,-864879,18095,18095,3.811078348778433,0.0,-1120374,-1102279,18095,18095,3.811078348778433,0.0,-1357774,-1339679,18095,18095,3.811078348778433,0.0,-1595174,-1577079,18095,18095,3.811078348778433,0.0,-1832574,-1814479
M6_DELAY_8000MS_CONFIRM,2000,-2000,60000,52790,52790,11.118365627632688,0.0,-903190,-850400,52790,52790,11.118365627632688,0.0,-1140590,-1087800,52790,52790,11.118365627632688,0.0,-1377990,-1325200,52790,52790,11.118365627632688,0.0,-1615390,-1562600,52790,52790,11.118365627632688,0.0,-1852790,-1800000
M6_DELAY_8000MS_CONFIRM,2000,-2000,120000,157223,157223,33.11352148272957,0.0,-1006057,-848834,157223,157223,33.11352148272957,0.0,-1243457,-1086234,157223,157223,33.11352148272957,0.0,-1480857,-1323634,157223,157223,33.11352148272957,0.0,-1718257,-1561034,157223,157223,33.11352148272957,0.0,-1955657,-1798434
M6_DELAY_8000MS_CONFIRM,2000,-1500,30000,748,748,0.15754001684919966,0.0,-726870,-726122,748,748,0.15754001684919966,0.0,-964270,-963522,748,748,0.15754001684919966,0.0,-1201670,-1200922,748,748,0.15754001684919966,0.0,-1439070,-1438322,748,748,0.15754001684919966,0.0,-1676470,-1675722
M6_DELAY_8000MS_CONFIRM,2000,-1500,60000,437,437,0.09203875315922494,0.0,-716854,-716417,437,437,0.09203875315922494,0.0,-954254,-953817,437,437,0.09203875315922494,0.0,-1191654,-1191217,437,437,0.09203875315922494,0.0,-1429054,-1428617,437,437,0.09203875315922494,0.0,-1666454,-1666017
M6_DELAY_8000MS_CONFIRM,2000,-1500,120000,89597,89597,18.870471777590563,0.0,-804448,-714851,89597,89597,18.870471777590563,0.0,-1041848,-952251,89597,89597,18.870471777590563,0.0,-1279248,-1189651,89597,89597,18.870471777590563,0.0,-1516648,-1427051,89597,89597,18.870471777590563,0.0,-1754048,-1664451
M6_DELAY_8000MS_CONFIRM,2000,-1000,30000,-1256,-1256,-0.2645324347093513,0.0,-562294,-563550,-1256,-1256,-0.2645324347093513,0.0,-799694,-800950,-1256,-1256,-0.2645324347093513,0.0,-1037094,-1038350,-1256,-1256,-0.2645324347093513,0.0,-1274494,-1275750,-1256,-1256,-0.2645324347093513,0.0,-1511894,-1513150
M6_DELAY_8000MS_CONFIRM,2000,-1000,60000,-15332,-15332,-3.2291491154170178,0.0,-541553,-556885,-15332,-15332,-3.2291491154170178,0.0,-778953,-794285,-15332,-15332,-3.2291491154170178,0.0,-1016353,-1031685,-15332,-15332,-3.2291491154170178,0.0,-1253753,-1269085,-15332,-15332,-3.2291491154170178,0.0,-1491153,-1506485
M6_DELAY_8000MS_CONFIRM,2000,-1000,120000,53002,53002,11.16301600673968,0.0,-608390,-555388,53002,53002,11.16301600673968,0.0,-845790,-792788,53002,53002,11.16301600673968,0.0,-1083190,-1030188,53002,53002,11.16301600673968,0.0,-1320590,-1267588,53002,53002,11.16301600673968,0.0,-1557990,-1504988
M6_DELAY_8000MS_CONFIRM,2000,-700,30000,3213,3213,0.6767059814658803,0.0,-426847,-423634,3213,3213,0.6767059814658803,0.0,-664247,-661034,3213,3213,0.6767059814658803,0.0,-901647,-898434,3213,3213,0.6767059814658803,0.0,-1139047,-1135834,3213,3213,0.6767059814658803,0.0,-1376447,-1373234
M6_DELAY_8000MS_CONFIRM,2000,-700,60000,-27581,-27581,-5.808972198820556,0.0,-398291,-425872,-27581,-27581,-5.808972198820556,0.0,-635691,-663272,-27581,-27581,-5.808972198820556,0.0,-873091,-900672,-27581,-27581,-5.808972198820556,0.0,-1110491,-1138072,-27581,-27581,-5.808972198820556,0.0,-1347891,-1375472
M6_DELAY_8000MS_CONFIRM,2000,-700,120000,26486,26486,5.578348778433025,0.0,-453022,-426536,26486,26486,5.578348778433025,0.0,-690422,-663936,26486,26486,5.578348778433025,0.0,-927822,-901336,26486,26486,5.578348778433025,0.0,-1165222,-1138736,26486,26486,5.578348778433025,0.0,-1402622,-1376136
M6_DELAY_8000MS_CONFIRM,2000,-500,30000,-1568,-1568,-0.33024431339511373,0.0,-298786,-300354,-1568,-1568,-0.33024431339511373,0.0,-536186,-537754,-1568,-1568,-0.33024431339511373,0.0,-773586,-775154,-1568,-1568,-0.33024431339511373,0.0,-1010986,-1012554,-1568,-1568,-0.33024431339511373,0.0,-1248386,-1249954
M6_DELAY_8000MS_CONFIRM,2000,-500,60000,-46720,-46720,-9.839932603201348,0.0,-254893,-301613,-46720,-46720,-9.839932603201348,0.0,-492293,-539013,-46720,-46720,-9.839932603201348,0.0,-729693,-776413,-46720,-46720,-9.839932603201348,0.0,-967093,-1013813,-46720,-46720,-9.839932603201348,0.0,-1204493,-1251213
M6_DELAY_8000MS_CONFIRM,2000,-500,120000,-7084,-7084,-1.4919966301600673,0.0,-295193,-302277,-7084,-7084,-1.4919966301600673,0.0,-532593,-539677,-7084,-7084,-1.4919966301600673,0.0,-769993,-777077,-7084,-7084,-1.4919966301600673,0.0,-1007393,-1014477,-7084,-7084,-1.4919966301600673,0.0,-1244793,-1251877
M6_DELAY_8000MS_CONFIRM,2000,-300,30000,-15657,-15657,-3.29759898904802,0.0,-157396,-173053,-15657,-15657,-3.29759898904802,0.0,-394796,-410453,-15657,-15657,-3.29759898904802,0.0,-632196,-647853,-15657,-15657,-3.29759898904802,0.0,-869596,-885253,-15657,-15657,-3.29759898904802,0.0,-1106996,-1122653
M6_DELAY_8000MS_CONFIRM,2000,-300,60000,-67972,-67972,-14.31592249368155,0.0,-103489,-171461,-67972,-67972,-14.31592249368155,0.0,-340889,-408861,-67972,-67972,-14.31592249368155,0.0,-578289,-646261,-67972,-67972,-14.31592249368155,0.0,-815689,-883661,-67972,-67972,-14.31592249368155,0.0,-1053089,-1121061
M6_DELAY_8000MS_CONFIRM,2000,-300,120000,-58235,-58235,-12.265164279696714,0.0,-113890,-172125,-58235,-58235,-12.265164279696714,0.0,-351290,-409525,-58235,-58235,-12.265164279696714,0.0,-588690,-646925,-58235,-58235,-12.265164279696714,0.0,-826090,-884325,-58235,-58235,-12.265164279696714,0.0,-1063490,-1121725
M6_DELAY_8000MS_CONFIRM,2000,-200,30000,-21155,-21155,-4.455560235888795,0.0,-67837,-88992,-21155,-21155,-4.455560235888795,0.0,-305237,-326392,-21155,-21155,-4.455560235888795,0.0,-542637,-563792,-21155,-21155,-4.455560235888795,0.0,-780037,-801192,-21155,-21155,-4.455560235888795,0.0,-1017437,-1038592
M6_DELAY_8000MS_CONFIRM,2000,-200,60000,-75314,-75314,-15.862257792754844,0.0,-12003,-87317,-75314,-75314,-15.862257792754844,0.0,-249403,-324717,-75314,-75314,-15.862257792754844,0.0,-486803,-562117,-75314,-75314,-15.862257792754844,0.0,-724203,-799517,-75314,-75314,-15.862257792754844,0.0,-961603,-1036917
M6_DELAY_8000MS_CONFIRM,2000,-200,120000,-86969,-86969,-18.31697556866049,0.0,-1012,-87981,-86969,-86969,-18.31697556866049,0.0,-238412,-325381,-86969,-86969,-18.31697556866049,0.0,-475812,-562781,-86969,-86969,-18.31697556866049,0.0,-713212,-800181,-86969,-86969,-18.31697556866049,0.0,-950612,-1037581
M6_DELAY_8000MS_CONFIRM,3000,-6000,30000,104958,104958,22.105728727885424,0.0,-1267341,-1162383,104958,104958,22.105728727885424,0.0,-1504741,-1399783,104958,104958,22.105728727885424,0.0,-1742141,-1637183,104958,104958,22.105728727885424,0.0,-1979541,-1874583,104958,104958,22.105728727885424,0.0,-2216941,-2111983
M6_DELAY_8000MS_CONFIRM,3000,-6000,60000,262162,262162,55.21524852569503,0.0,-1429277,-1167115,262162,262162,55.21524852569503,0.0,-1666677,-1404515,262162,262162,55.21524852569503,0.0,-1904077,-1641915,262162,262162,55.21524852569503,0.0,-2141477,-1879315,262162,262162,55.21524852569503,0.0,-2378877,-2116715
M6_DELAY_8000MS_CONFIRM,3000,-6000,120000,511012,511012,107.6267902274642,0.0,-1659867,-1148855,511012,511012,107.6267902274642,0.0,-1897267,-1386255,511012,511012,107.6267902274642,0.0,-2134667,-1623655,511012,511012,107.6267902274642,0.0,-2372067,-1861055,511012,511012,107.6267902274642,0.0,-2609467,-2098455
M6_DELAY_8000MS_CONFIRM,3000,-5000,30000,104002,104002,21.904380791912384,0.0,-1223716,-1119714,104002,104002,21.904380791912384,0.0,-1461116,-1357114,104002,104002,21.904380791912384,0.0,-1698516,-1594514,104002,104002,21.904380791912384,0.0,-1935916,-1831914,104002,104002,21.904380791912384,0.0,-2173316,-2069314
M6_DELAY_8000MS_CONFIRM,3000,-5000,60000,224676,224676,47.320134793597305,0.0,-1350304,-1125628,224676,224676,47.320134793597305,0.0,-1587704,-1363028,224676,224676,47.320134793597305,0.0,-1825104,-1600428,224676,224676,47.320134793597305,0.0,-2062504,-1837828,224676,224676,47.320134793597305,0.0,-2299904,-2075228
M6_DELAY_8000MS_CONFIRM,3000,-5000,120000,468219,468219,98.61394271272114,0.0,-1575587,-1107368,468219,468219,98.61394271272114,0.0,-1812987,-1344768,468219,468219,98.61394271272114,0.0,-2050387,-1582168,468219,468219,98.61394271272114,0.0,-2287787,-1819568,468219,468219,98.61394271272114,0.0,-2525187,-2056968
M6_DELAY_8000MS_CONFIRM,3000,-3000,30000,60333,60333,12.70703454085931,0.0,-1048743,-988410,60333,60333,12.70703454085931,0.0,-1286143,-1225810,60333,60333,12.70703454085931,0.0,-1523543,-1463210,60333,60333,12.70703454085931,0.0,-1760943,-1700610,60333,60333,12.70703454085931,0.0,-1998343,-1938010
M6_DELAY_8000MS_CONFIRM,3000,-3000,60000,97586,97586,20.5530749789385,0.0,-1069892,-972306,97586,97586,20.5530749789385,0.0,-1307292,-1209706,97586,97586,20.5530749789385,0.0,-1544692,-1447106,97586,97586,20.5530749789385,0.0,-1782092,-1684506,97586,97586,20.5530749789385,0.0,-2019492,-1921906
M6_DELAY_8000MS_CONFIRM,3000,-3000,120000,242457,242457,51.0650800336984,0.0,-1200714,-958257,242457,242457,51.0650800336984,0.0,-1438114,-1195657,242457,242457,51.0650800336984,0.0,-1675514,-1433057,242457,242457,51.0650800336984,0.0,-1912914,-1670457,242457,242457,51.0650800336984,0.0,-2150314,-1907857
M6_DELAY_8000MS_CONFIRM,3000,-2000,30000,11691,11691,2.4622999157540018,0.0,-840406,-828715,11691,11691,2.4622999157540018,0.0,-1077806,-1066115,11691,11691,2.4622999157540018,0.0,-1315206,-1303515,11691,11691,2.4622999157540018,0.0,-1552606,-1540915,11691,11691,2.4622999157540018,0.0,-1790006,-1778315
M6_DELAY_8000MS_CONFIRM,3000,-2000,60000,6460,6460,1.3605728727885424,0.0,-809153,-802693,6460,6460,1.3605728727885424,0.0,-1046553,-1040093,6460,6460,1.3605728727885424,0.0,-1283953,-1277493,6460,6460,1.3605728727885424,0.0,-1521353,-1514893,6460,6460,1.3605728727885424,0.0,-1758753,-1752293
M6_DELAY_8000MS_CONFIRM,3000,-2000,120000,88674,88674,18.67607413647852,0.0,-882174,-793500,88674,88674,18.67607413647852,0.0,-1119574,-1030900,88674,88674,18.67607413647852,0.0,-1356974,-1268300,88674,88674,18.67607413647852,0.0,-1594374,-1505700,88674,88674,18.67607413647852,0.0,-1831774,-1743100
M6_DELAY_8000MS_CONFIRM,3000,-1500,30000,-4513,-4513,-0.9505054759898904,0.0,-689418,-693931,-4513,-4513,-0.9505054759898904,0.0,-926818,-931331,-4513,-4513,-0.9505054759898904,0.0,-1164218,-1168731,-4513,-4513,-0.9505054759898904,0.0,-1401618,-1406131,-4513,-4513,-0.9505054759898904,0.0,-1639018,-1643531
M6_DELAY_8000MS_CONFIRM,3000,-1500,60000,-42004,-42004,-8.846672283066555,0.0,-635203,-677207,-42004,-42004,-8.846672283066555,0.0,-872603,-914607,-42004,-42004,-8.846672283066555,0.0,-1110003,-1152007,-42004,-42004,-8.846672283066555,0.0,-1347403,-1389407,-42004,-42004,-8.846672283066555,0.0,-1584803,-1626807
M6_DELAY_8000MS_CONFIRM,3000,-1500,120000,27826,27826,5.860572872788542,0.0,-697137,-669311,27826,27826,5.860572872788542,0.0,-934537,-906711,27826,27826,5.860572872788542,0.0,-1171937,-1144111,27826,27826,5.860572872788542,0.0,-1409337,-1381511,27826,27826,5.860572872788542,0.0,-1646737,-1618911
M6_DELAY_8000MS_CONFIRM,3000,-1000,30000,-3551,-3551,-0.747893850042123,0.0,-534068,-537619,-3551,-3551,-0.747893850042123,0.0,-771468,-775019,-3551,-3551,-0.747893850042123,0.0,-1008868,-1012419,-3551,-3551,-0.747893850042123,0.0,-1246268,-1249819,-3551,-3551,-0.747893850042123,0.0,-1483668,-1487219
M6_DELAY_8000MS_CONFIRM,3000,-1000,60000,-50838,-50838,-10.707245155855096,0.0,-467178,-518016,-50838,-50838,-10.707245155855096,0.0,-704578,-755416,-50838,-50838,-10.707245155855096,0.0,-941978,-992816,-50838,-50838,-10.707245155855096,0.0,-1179378,-1230216,-50838,-50838,-10.707245155855096,0.0,-1416778,-1467616
M6_DELAY_8000MS_CONFIRM,3000,-1000,120000,-8471,-8471,-1.7841196293176074,0.0,-505718,-514189,-8471,-8471,-1.7841196293176074,0.0,-743118,-751589,-8471,-8471,-1.7841196293176074,0.0,-980518,-988989,-8471,-8471,-1.7841196293176074,0.0,-1217918,-1226389,-8471,-8471,-1.7841196293176074,0.0,-1455318,-1463789
M6_DELAY_8000MS_CONFIRM,3000,-700,30000,-4397,-4397,-0.9260741364785172,0.0,-386868,-391265,-4397,-4397,-0.9260741364785172,0.0,-624268,-628665,-4397,-4397,-0.9260741364785172,0.0,-861668,-866065,-4397,-4397,-0.9260741364785172,0.0,-1099068,-1103465,-4397,-4397,-0.9260741364785172,0.0,-1336468,-1340865
M6_DELAY_8000MS_CONFIRM,3000,-700,60000,-66778,-66778,-14.064448188711037,0.0,-315791,-382569,-66778,-66778,-14.064448188711037,0.0,-553191,-619969,-66778,-66778,-14.064448188711037,0.0,-790591,-857369,-66778,-66778,-14.064448188711037,0.0,-1027991,-1094769,-66778,-66778,-14.064448188711037,0.0,-1265391,-1332169
M6_DELAY_8000MS_CONFIRM,3000,-700,120000,-40546,-40546,-8.539595619208088,0.0,-340008,-380554,-40546,-40546,-8.539595619208088,0.0,-577408,-617954,-40546,-40546,-8.539595619208088,0.0,-814808,-855354,-40546,-40546,-8.539595619208088,0.0,-1052208,-1092754,-40546,-40546,-8.539595619208088,0.0,-1289608,-1330154
M6_DELAY_8000MS_CONFIRM,3000,-500,30000,-9759,-9759,-2.055391743892165,0.0,-254910,-264669,-9759,-9759,-2.055391743892165,0.0,-492310,-502069,-9759,-9759,-2.055391743892165,0.0,-729710,-739469,-9759,-9759,-2.055391743892165,0.0,-967110,-976869,-9759,-9759,-2.055391743892165,0.0,-1204510,-1214269
M6_DELAY_8000MS_CONFIRM,3000,-500,60000,-83031,-83031,-17.487573715248526,0.0,-173738,-256769,-83031,-83031,-17.487573715248526,0.0,-411138,-494169,-83031,-83031,-17.487573715248526,0.0,-648538,-731569,-83031,-83031,-17.487573715248526,0.0,-885938,-968969,-83031,-83031,-17.487573715248526,0.0,-1123338,-1206369
M6_DELAY_8000MS_CONFIRM,3000,-500,120000,-71199,-71199,-14.995577085088458,0.0,-183555,-254754,-71199,-71199,-14.995577085088458,0.0,-420955,-492154,-71199,-71199,-14.995577085088458,0.0,-658355,-729554,-71199,-71199,-14.995577085088458,0.0,-895755,-966954,-71199,-71199,-14.995577085088458,0.0,-1133155,-1204354
M6_DELAY_8000MS_CONFIRM,3000,-300,30000,-23639,-23639,-4.978727885425442,0.0,-116682,-140321,-23639,-23639,-4.978727885425442,0.0,-354082,-377721,-23639,-23639,-4.978727885425442,0.0,-591482,-615121,-23639,-23639,-4.978727885425442,0.0,-828882,-852521,-23639,-23639,-4.978727885425442,0.0,-1066282,-1089921
M6_DELAY_8000MS_CONFIRM,3000,-300,60000,-98947,-98947,-20.83972198820556,0.0,-36431,-135378,-98947,-98947,-20.83972198820556,0.0,-273831,-372778,-98947,-98947,-20.83972198820556,0.0,-511231,-610178,-98947,-98947,-20.83972198820556,0.0,-748631,-847578,-98947,-98947,-20.83972198820556,0.0,-986031,-1084978
M6_DELAY_8000MS_CONFIRM,3000,-300,120000,-110616,-110616,-23.297388374052233,0.0,-25144,-135760,-110616,-110616,-23.297388374052233,0.0,-262544,-373160,-110616,-110616,-23.297388374052233,0.0,-499944,-610560,-110616,-110616,-23.297388374052233,0.0,-737344,-847960,-110616,-110616,-23.297388374052233,0.0,-974744,-1085360
M6_DELAY_8000MS_CONFIRM,3000,-200,30000,-26358,-26358,-5.551390058972199,0.0,-32677,-59035,-26358,-26358,-5.551390058972199,0.0,-270077,-296435,-26358,-26358,-5.551390058972199,0.0,-507477,-533835,-26358,-26358,-5.551390058972199,0.0,-744877,-771235,-26358,-26358,-5.551390058972199,0.0,-982277,-1008635
M6_DELAY_8000MS_CONFIRM,3000,-200,60000,-94361,-94361,-19.87384161752317,0.0,41618,-52743,-94361,-94361,-19.87384161752317,0.0,-195782,-290143,-94361,-94361,-19.87384161752317,0.0,-433182,-527543,-94361,-94361,-19.87384161752317,0.0,-670582,-764943,-94361,-94361,-19.87384161752317,0.0,-907982,-1002343
M6_DELAY_8000MS_CONFIRM,3000,-200,120000,-123247,-123247,-25.95766638584667,0.0,70122,-53125,-123247,-123247,-25.95766638584667,0.0,-167278,-290525,-123247,-123247,-25.95766638584667,0.0,-404678,-527925,-123247,-123247,-25.95766638584667,0.0,-642078,-765325,-123247,-123247,-25.95766638584667,0.0,-879478,-1002725
M6_DELAY_8000MS_CONFIRM,5000,-6000,30000,74089,74089,15.604254422914911,0.0,-1144661,-1070572,74089,74089,15.604254422914911,0.0,-1382061,-1307972,74089,74089,15.604254422914911,0.0,-1619461,-1545372,74089,74089,15.604254422914911,0.0,-1856861,-1782772,74089,74089,15.604254422914911,0.0,-2094261,-2020172
M6_DELAY_8000MS_CONFIRM,5000,-6000,60000,132277,132277,27.859519797809604,0.0,-1215561,-1083284,132277,132277,27.859519797809604,0.0,-1452961,-1320684,132277,132277,27.859519797809604,0.0,-1690361,-1558084,132277,132277,27.859519797809604,0.0,-1927761,-1795484,132277,132277,27.859519797809604,0.0,-2165161,-2032884
M6_DELAY_8000MS_CONFIRM,5000,-6000,120000,392583,392583,82.68386689132267,0.0,-1463414,-1070831,392583,392583,82.68386689132267,0.0,-1700814,-1308231,392583,392583,82.68386689132267,0.0,-1938214,-1545631,392583,392583,82.68386689132267,0.0,-2175614,-1783031,392583,392583,82.68386689132267,0.0,-2413014,-2020431
M6_DELAY_8000MS_CONFIRM,5000,-5000,30000,72894,72894,15.35256950294861,0.0,-1100837,-1027943,72894,72894,15.35256950294861,0.0,-1338237,-1265343,72894,72894,15.35256950294861,0.0,-1575637,-1502743,72894,72894,15.35256950294861,0.0,-1813037,-1740143,72894,72894,15.35256950294861,0.0,-2050437,-1977543
M6_DELAY_8000MS_CONFIRM,5000,-5000,60000,93536,93536,19.700084245998315,0.0,-1133668,-1040132,93536,93536,19.700084245998315,0.0,-1371068,-1277532,93536,93536,19.700084245998315,0.0,-1608468,-1514932,93536,93536,19.700084245998315,0.0,-1845868,-1752332,93536,93536,19.700084245998315,0.0,-2083268,-1989732
M6_DELAY_8000MS_CONFIRM,5000,-5000,120000,344927,344927,72.64679865206402,0.0,-1370606,-1025679,344927,344927,72.64679865206402,0.0,-1608006,-1263079,344927,344927,72.64679865206402,0.0,-1845406,-1500479,344927,344927,72.64679865206402,0.0,-2082806,-1737879,344927,344927,72.64679865206402,0.0,-2320206,-1975279
M6_DELAY_8000MS_CONFIRM,5000,-3000,30000,30170,30170,6.354254422914911,0.0,-923096,-892926,30170,30170,6.354254422914911,0.0,-1160496,-1130326,30170,30170,6.354254422914911,0.0,-1397896,-1367726,30170,30170,6.354254422914911,0.0,-1635296,-1605126,30170,30170,6.354254422914911,0.0,-1872696,-1842526
M6_DELAY_8000MS_CONFIRM,5000,-3000,60000,-30735,-30735,-6.473251895534962,0.0,-851726,-882461,-30735,-30735,-6.473251895534962,0.0,-1089126,-1119861,-30735,-30735,-6.473251895534962,0.0,-1326526,-1357261,-30735,-30735,-6.473251895534962,0.0,-1563926,-1594661,-30735,-30735,-6.473251895534962,0.0,-1801326,-1832061
M6_DELAY_8000MS_CONFIRM,5000,-3000,120000,97135,97135,20.45808761583825,0.0,-964385,-867250,97135,97135,20.45808761583825,0.0,-1201785,-1104650,97135,97135,20.45808761583825,0.0,-1439185,-1342050,97135,97135,20.45808761583825,0.0,-1676585,-1579450,97135,97135,20.45808761583825,0.0,-1913985,-1816850
M6_DELAY_8000MS_CONFIRM,5000,-2000,30000,-16114,-16114,-3.3938500421229993,0.0,-729681,-745795,-16114,-16114,-3.3938500421229993,0.0,-967081,-983195,-16114,-16114,-3.3938500421229993,0.0,-1204481,-1220595,-16114,-16114,-3.3938500421229993,0.0,-1441881,-1457995,-16114,-16114,-3.3938500421229993,0.0,-1679281,-1695395
M6_DELAY_8000MS_CONFIRM,5000,-2000,60000,-113562,-113562,-23.917860151642795,0.0,-608283,-721845,-113562,-113562,-23.917860151642795,0.0,-845683,-959245,-113562,-113562,-23.917860151642795,0.0,-1083083,-1196645,-113562,-113562,-23.917860151642795,0.0,-1320483,-1434045,-113562,-113562,-23.917860151642795,0.0,-1557883,-1671445
M6_DELAY_8000MS_CONFIRM,5000,-2000,120000,-33425,-33425,-7.039806234203875,0.0,-677559,-710984,-33425,-33425,-7.039806234203875,0.0,-914959,-948384,-33425,-33425,-7.039806234203875,0.0,-1152359,-1185784,-33425,-33425,-7.039806234203875,0.0,-1389759,-1423184,-33425,-33425,-7.039806234203875,0.0,-1627159,-1660584
M6_DELAY_8000MS_CONFIRM,5000,-1500,30000,-27585,-27585,-5.809814658803707,0.0,-589926,-617511,-27585,-27585,-5.809814658803707,0.0,-827326,-854911,-27585,-27585,-5.809814658803707,0.0,-1064726,-1092311,-27585,-27585,-5.809814658803707,0.0,-1302126,-1329711,-27585,-27585,-5.809814658803707,0.0,-1539526,-1567111
M6_DELAY_8000MS_CONFIRM,5000,-1500,60000,-148132,-148132,-31.198820556023588,0.0,-448528,-596660,-148132,-148132,-31.198820556023588,0.0,-685928,-834060,-148132,-148132,-31.198820556023588,0.0,-923328,-1071460,-148132,-148132,-31.198820556023588,0.0,-1160728,-1308860,-148132,-148132,-31.198820556023588,0.0,-1398128,-1546260
M6_DELAY_8000MS_CONFIRM,5000,-1500,120000,-69138,-69138,-14.56149957877001,0.0,-518358,-587496,-69138,-69138,-14.56149957877001,0.0,-755758,-824896,-69138,-69138,-14.56149957877001,0.0,-993158,-1062296,-69138,-69138,-14.56149957877001,0.0,-1230558,-1299696,-69138,-69138,-14.56149957877001,0.0,-1467958,-1537096
M6_DELAY_8000MS_CONFIRM,5000,-1000,30000,-25627,-25627,-5.39743049705139,0.0,-441005,-466632,-25627,-25627,-5.39743049705139,0.0,-678405,-704032,-25627,-25627,-5.39743049705139,0.0,-915805,-941432,-25627,-25627,-5.39743049705139,0.0,-1153205,-1178832,-25627,-25627,-5.39743049705139,0.0,-1390605,-1416232
M6_DELAY_8000MS_CONFIRM,5000,-1000,60000,-151056,-151056,-31.814658803706823,0.0,-288364,-439420,-151056,-151056,-31.814658803706823,0.0,-525764,-676820,-151056,-151056,-31.814658803706823,0.0,-763164,-914220,-151056,-151056,-31.814658803706823,0.0,-1000564,-1151620,-151056,-151056,-31.814658803706823,0.0,-1237964,-1389020
M6_DELAY_8000MS_CONFIRM,5000,-1000,120000,-106723,-106723,-22.477464195450715,0.0,-327165,-433888,-106723,-106723,-22.477464195450715,0.0,-564565,-671288,-106723,-106723,-22.477464195450715,0.0,-801965,-908688,-106723,-106723,-22.477464195450715,0.0,-1039365,-1146088,-106723,-106723,-22.477464195450715,0.0,-1276765,-1383488
M6_DELAY_8000MS_CONFIRM,5000,-700,30000,-24838,-24838,-5.2312552653748945,0.0,-299703,-324541,-24838,-24838,-5.2312552653748945,0.0,-537103,-561941,-24838,-24838,-5.2312552653748945,0.0,-774503,-799341,-24838,-24838,-5.2312552653748945,0.0,-1011903,-1036741,-24838,-24838,-5.2312552653748945,0.0,-1249303,-1274141
M6_DELAY_8000MS_CONFIRM,5000,-700,60000,-156863,-156863,-33.037700084246,0.0,-153682,-310545,-156863,-156863,-33.037700084246,0.0,-391082,-547945,-156863,-156863,-33.037700084246,0.0,-628482,-785345,-156863,-156863,-33.037700084246,0.0,-865882,-1022745,-156863,-156863,-33.037700084246,0.0,-1103282,-1260145
M6_DELAY_8000MS_CONFIRM,5000,-700,120000,-142001,-142001,-29.9075400168492,0.0,-169192,-311193,-142001,-142001,-29.9075400168492,0.0,-406592,-548593,-142001,-142001,-29.9075400168492,0.0,-643992,-785993,-142001,-142001,-29.9075400168492,0.0,-881392,-1023393,-142001,-142001,-29.9075400168492,0.0,-1118792,-1260793
