target_bps,stop_bps,max_hold_ms,segment,roundtrip_cost_bps,supported_rows,unsupported_rows,action_taken_count,no_action_count,baseline_target_count,baseline_stop_count,baseline_timeout_count,baseline_sum_after_cost_bps,baseline_avg_after_cost_bps,baseline_median_after_cost_bps,tsv2_sum_after_cost_bps,tsv2_avg_after_cost_bps,tsv2_median_after_cost_bps,delta_sum_bps,delta_avg_bps,delta_median_bps,action_delta_avg_bps,action_delta_median_bps,beneficial_exit_count,harmful_exit_count,neutral_exit_count,exit_action_precision,exit_action_precision_denominator,exit_action_precision_wilson95_lower,saved_stop_count,saved_stop_damage_bps,target_cut_count,target_cut_damage_bps,timeout_improved_count,timeout_improved_bps,generic_beneficial_count,generic_beneficial_bps,gross_saved_damage_bps,harmful_damage_bps,target_cut_damage_guard_pass,target_cut_count_guard_pass,target_cut_count_guard_limit,stale_no_action_exclusions,no_candidate_exclusions,not_active_exit_eligible_exclusions,candidate_after_baseline_exclusions,candidate_after_max_hold_exclusions,ambiguous_unjoined_exclusions,lifecycle_without_exit_replay_exclusions,exact_rows,path_approx_rows,baseline_unavailable_rows,max_consecutive_harmful_actions,classification_counts,exclusion_counts
1000,-1000,60000,validation,100,1026,0,855,171,112,143,771,-240855,-234.7514619883041,-202.0,-227485,-221.72027290448344,-202.0,13370,13.031189083820664,0.0,15.637426900584796,0.0,160,84,611,0.6557377049180327,244,0.5941223882205299,45,36528,40,36540,115,23438,0,0,59966,46596,False,True,56.5,1,24,0,142,4,0,0,1026,0,0,2,"{""cut_target"": 40, ""harmful_exit"": 44, ""neutral_exit"": 611, ""no_active_exit"": 171, ""saved_stop"": 45, ""timeout_improved"": 115}","{""candidate_after_baseline_exit"": 142, ""candidate_after_max_hold"": 4, ""no_candidate"": 24, ""none"": 855, ""stale_data_no_action"": 1}"
1000,-1000,60000,holdout,100,1026,0,858,168,115,154,757,-249032,-242.72124756335282,-202.0,-249510,-243.18713450292398,-202.0,-478,-0.46588693957115007,0.0,-0.5571095571095571,0.0,188,102,568,0.6482758620689655,290,0.5917055397188598,50,38251,53,53298,138,29611,0,0,67862,68340,False,True,63.8,1,30,1,131,5,0,0,1026,0,0,2,"{""cut_target"": 53, ""harmful_exit"": 49, ""neutral_exit"": 568, ""no_active_exit"": 168, ""saved_stop"": 50, ""timeout_improved"": 138}","{""candidate_after_baseline_exit"": 131, ""candidate_after_max_hold"": 5, ""no_candidate"": 30, ""none"": 858, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1000,-1000,120000,train,100,1027,0,841,186,136,197,694,-272784,-265.6124634858812,-202.0,-254379,-247.69133398247322,-202.0,18405,17.921129503407986,0.0,21.884661117717002,0.0,259,122,460,0.6797900262467191,381,0.6313473114473553,78,68003,75,74634,181,36966,0,0,104969,86564,False,True,96.1,6,20,0,160,0,0,0,1027,0,0,3,"{""cut_target"": 75, ""harmful_exit"": 47, ""neutral_exit"": 460, ""no_active_exit"": 186, ""saved_stop"": 78, ""timeout_improved"": 181}","{""candidate_after_baseline_exit"": 160, ""no_candidate"": 20, ""none"": 841, ""stale_data_no_action"": 6}"
1000,-1000,120000,validation,100,1026,0,855,171,124,154,748,-260942,-254.32943469785576,-202.0,-227485,-221.72027290448344,-202.0,33457,32.60916179337232,0.0,39.13099415204678,0.0,245,82,528,0.7492354740061162,327,0.6995451655480426,56,45506,52,49077,189,44619,0,0,90125,56668,False,True,74.9,1,24,0,146,0,0,0,1026,0,0,2,"{""cut_target"": 52, ""harmful_exit"": 30, ""neutral_exit"": 528, ""no_active_exit"": 171, ""saved_stop"": 56, ""timeout_improved"": 189}","{""candidate_after_baseline_exit"": 146, ""no_candidate"": 24, ""none"": 855, ""stale_data_no_action"": 1}"
1000,-1000,120000,holdout,100,1026,0,858,168,130,171,725,-270911,-264.0458089668616,-202.0,-248887,-242.57992202729045,-202.0,22024,21.46588693957115,0.0,25.66899766899767,0.0,276,100,482,0.7340425531914894,376,0.6871787925054491,67,53751,68,69358,209,48134,0,0,101885,79861,False,True,87.9,1,30,1,135,1,0,0,1026,0,0,2,"{""cut_target"": 68, ""harmful_exit"": 32, ""neutral_exit"": 482, ""no_active_exit"": 168, ""saved_stop"": 67, ""timeout_improved"": 209}","{""candidate_after_baseline_exit"": 135, ""candidate_after_max_hold"": 1, ""no_candidate"": 30, ""none"": 858, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1000,-1500,30000,train,100,1027,0,874,153,101,117,809,-301498,-293.5715676728335,-202.0,-290763,-283.11879259980526,-202.0,10735,10.452775073028237,0.0,12.282608695652174,0.0,155,108,611,0.5893536121673004,263,0.529027251228182,37,38691,37,42019,118,34567,0,0,73258,62523,False,True,48.8,6,20,0,106,21,0,0,1027,0,0,4,"{""cut_target"": 37, ""harmful_exit"": 71, ""neutral_exit"": 611, ""no_active_exit"": 153, ""saved_stop"": 37, ""timeout_improved"": 118}","{""candidate_after_baseline_exit"": 106, ""candidate_after_max_hold"": 21, ""no_candidate"": 20, ""none"": 874, ""stale_data_no_action"": 6}"
1000,-1500,30000,validation,100,1026,0,869,157,96,101,829,-279493,-272.4103313840156,-202.0,-260501,-253.89961013645225,-202.0,18992,18.510721247563353,0.0,21.85500575373993,0.0,108,65,696,0.6242774566473989,173,0.5501464716033039,24,26791,22,23154,84,27759,0,0,54550,35558,False,True,32.4,1,24,0,101,31,0,0,1026,0,0,3,"{""cut_target"": 22, ""harmful_exit"": 43, ""neutral_exit"": 696, ""no_active_exit"": 157, ""saved_stop"": 24, ""timeout_improved"": 84}","{""candidate_after_baseline_exit"": 101, ""candidate_after_max_hold"": 31, ""no_candidate"": 24, ""none"": 869, ""stale_data_no_action"": 1}"
1000,-1500,30000,holdout,100,1026,0,877,149,95,102,829,-288961,-281.63840155945417,-202.0,-282734,-275.5692007797271,-202.0,6227,6.069200779727096,0.0,7.100342075256556,0.0,139,80,658,0.634703196347032,219,0.5691179157898559,26,28541,32,33455,113,27582,0,0,56123,49896,False,True,37.3,1,30,1,84,33,0,0,1026,0,0,2,"{""cut_target"": 32, ""harmful_exit"": 48, ""neutral_exit"": 658, ""no_active_exit"": 149, ""saved_stop"": 26, ""timeout_improved"": 113}","{""candidate_after_baseline_exit"": 84, ""candidate_after_max_hold"": 33, ""no_candidate"": 30, ""none"": 877, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1000,-1500,60000,train,100,1027,0,876,151,132,136,759,-300424,-292.5258033106134,-202.0,-291011,-283.36027263875366,-202.0,9413,9.165530671859786,0.0,10.745433789954339,0.0,211,133,532,0.6133720930232558,344,0.5609287681103841,56,65079,67,79349,155,44872,0,0,109951,100538,False,True,71.5,6,20,0,124,1,0,0,1027,0,0,3,"{""cut_target"": 67, ""harmful_exit"": 66, ""neutral_exit"": 532, ""no_active_exit"": 151, ""saved_stop"": 56, ""timeout_improved"": 155}","{""candidate_after_baseline_exit"": 124, ""candidate_after_max_hold"": 1, ""no_candidate"": 20, ""none"": 876, ""stale_data_no_action"": 6}"
1000,-1500,60000,validation,100,1026,0,872,154,121,117,788,-282841,-275.6734892787524,-202.0,-261499,-254.87231968810917,-202.0,21342,20.801169590643276,0.0,24.474770642201836,0.0,168,92,612,0.6461538461538462,260,0.586289851611131,39,45751,46,46753,129,34528,0,0,80279,58937,False,True,51.9,1,24,0,125,4,0,0,1026,0,0,2,"{""cut_target"": 46, ""harmful_exit"": 46, ""neutral_exit"": 612, ""no_active_exit"": 154, ""saved_stop"": 39, ""timeout_improved"": 129}","{""candidate_after_baseline_exit"": 125, ""candidate_after_max_hold"": 4, ""no_candidate"": 24, ""none"": 872, ""stale_data_no_action"": 1}"
1000,-1500,60000,holdout,100,1026,0,882,144,126,122,778,-289250,-281.9200779727096,-202.0,-281254,-274.1267056530214,-202.0,7996,7.7933723196881095,0.0,9.065759637188208,0.0,197,113,572,0.635483870967742,310,0.5805516805619328,46,50099,60,64191,151,39314,0,0,89413,81417,False,True,61.1,1,30,1,107,5,0,0,1026,0,0,2,"{""cut_target"": 60, ""harmful_exit"": 53, ""neutral_exit"": 572, ""no_active_exit"": 144, ""saved_stop"": 46, ""timeout_improved"": 151}","{""candidate_after_baseline_exit"": 107, ""candidate_after_max_hold"": 5, ""no_candidate"": 30, ""none"": 882, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1000,-1500,120000,train,100,1027,0,876,151,155,150,722,-314754,-306.4790652385589,-202.0,-291011,-283.36027263875366,-202.0,23743,23.118792599805257,0.0,27.10388127853881,0.0,274,138,464,0.6650485436893204,412,0.6181352391029926,70,81903,90,102369,204,56608,0,0,138511,114768,False,True,90.4,6,20,0,125,0,0,0,1027,0,0,3,"{""cut_target"": 90, ""harmful_exit"": 48, ""neutral_exit"": 464, ""no_active_exit"": 151, ""saved_stop"": 70, ""timeout_improved"": 204}","{""candidate_after_baseline_exit"": 125, ""no_candidate"": 20, ""none"": 876, ""stale_data_no_action"": 6}"
1000,-1500,120000,validation,100,1026,0,872,154,135,126,765,-304917,-297.1900584795322,-202.0,-261499,-254.87231968810917,-202.0,43418,42.317738791423004,0.0,49.79128440366973,0.0,252,91,529,0.7346938775510204,343,0.6855586272148755,48,58633,60,62460,204,54922,0,0,113555,70137,False,True,68.4,1,24,0,129,0,0,0,1026,0,0,2,"{""cut_target"": 60, ""harmful_exit"": 31, ""neutral_exit"": 529, ""no_active_exit"": 154, ""saved_stop"": 48, ""timeout_improved"": 204}","{""candidate_after_baseline_exit"": 129, ""no_candidate"": 24, ""none"": 872, ""stale_data_no_action"": 1}"
1000,-1500,120000,holdout,100,1026,0,882,144,144,139,743,-314972,-306.99025341130607,-202.0,-280631,-273.5194931773879,-202.0,34341,33.47076023391813,0.0,38.935374149659864,0.0,286,111,485,0.7204030226700252,397,0.6743045288646252,63,66839,78,84172,223,62335,0,0,129174,94833,False,True,85.3,1,30,1,111,1,0,0,1026,0,0,2,"{""cut_target"": 78, ""harmful_exit"": 33, ""neutral_exit"": 485, ""no_active_exit"": 144, ""saved_stop"": 63, ""timeout_improved"": 223}","{""candidate_after_baseline_exit"": 111, ""candidate_after_max_hold"": 1, ""no_candidate"": 30, ""none"": 882, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1000,-2000,30000,train,100,1027,0,895,132,105,87,835,-328274,-319.6436222005842,-202.0,-319514,-311.11392405063293,-202.0,8760,8.529698149951315,0.0,9.787709497206704,0.0,160,117,618,0.5776173285198556,277,0.5187774541956466,29,40527,40,49820,131,44159,0,0,84686,75926,False,True,42.1,6,20,0,85,21,0,0,1027,0,0,4,"{""cut_target"": 40, ""harmful_exit"": 77, ""neutral_exit"": 618, ""no_active_exit"": 132, ""saved_stop"": 29, ""timeout_improved"": 131}","{""candidate_after_baseline_exit"": 85, ""candidate_after_max_hold"": 21, ""no_candidate"": 20, ""none"": 895, ""stale_data_no_action"": 6}"
1000,-2000,30000,validation,100,1026,0,880,146,101,84,841,-309835,-301.9834307992203,-202.0,-280215,-273.1140350877193,-202.0,29620,28.869395711500974,0.0,33.65909090909091,0.0,115,66,699,0.6353591160220995,181,0.5631000092791226,24,35299,23,25716,91,32441,0,0,67740,38120,False,True,33.1,1,24,0,90,31,0,0,1026,0,0,3,"{""cut_target"": 23, ""harmful_exit"": 43, ""neutral_exit"": 699, ""no_active_exit"": 146, ""saved_stop"": 24, ""timeout_improved"": 91}","{""candidate_after_baseline_exit"": 90, ""candidate_after_max_hold"": 31, ""no_candidate"": 24, ""none"": 880, ""stale_data_no_action"": 1}"
1000,-2000,30000,holdout,100,1026,0,888,138,96,90,840,-327704,-319.3996101364522,-202.0,-315138,-307.15204678362574,-202.0,12566,12.24756335282651,0.0,14.1509009009009,0.0,142,86,660,0.6228070175438597,228,0.5583495721883688,26,36687,33,35976,116,29963,0,0,66650,54084,False,True,37.6,1,30,1,73,33,0,0,1026,0,0,2,"{""cut_target"": 33, ""harmful_exit"": 53, ""neutral_exit"": 660, ""no_active_exit"": 138, ""saved_stop"": 26, ""timeout_improved"": 116}","{""candidate_after_baseline_exit"": 73, ""candidate_after_max_hold"": 33, ""no_candidate"": 30, ""none"": 888, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1000,-2000,60000,train,100,1027,0,897,130,140,115,772,-335102,-326.2921129503408,-202.0,-319762,-311.3554040895813,-202.0,15340,14.936708860759493,0.0,17.10144927536232,0.0,218,142,537,0.6055555555555555,360,0.5542104396336061,57,81790,74,94273,161,50390,0,0,132180,116840,False,False,73.1,6,20,0,103,1,0,0,1027,0,0,3,"{""cut_target"": 74, ""harmful_exit"": 68, ""neutral_exit"": 537, ""no_active_exit"": 130, ""saved_stop"": 57, ""timeout_improved"": 161}","{""candidate_after_baseline_exit"": 103, ""candidate_after_max_hold"": 1, ""no_candidate"": 20, ""none"": 897, ""stale_data_no_action"": 6}"
1000,-2000,60000,validation,100,1026,0,884,142,126,101,799,-319126,-311.03898635477583,-202.0,-282342,-275.187134502924,-202.0,36784,35.851851851851855,0.0,41.61085972850679,0.0,175,94,615,0.6505576208178439,269,0.5918232813723227,39,57468,47,49315,136,42786,0,0,100254,63470,False,True,52.6,1,24,0,113,4,0,0,1026,0,0,2,"{""cut_target"": 47, ""harmful_exit"": 47, ""neutral_exit"": 615, ""no_active_exit"": 142, ""saved_stop"": 39, ""timeout_improved"": 136}","{""candidate_after_baseline_exit"": 113, ""candidate_after_max_hold"": 4, ""no_candidate"": 24, ""none"": 884, ""stale_data_no_action"": 1}"
1000,-2000,60000,holdout,100,1026,0,893,133,129,103,794,-331120,-322.729044834308,-202.0,-312299,-304.38499025341133,-202.0,18821,18.344054580896685,0.0,21.076147816349383,0.0,201,119,573,0.628125,320,0.5739447371073201,39,56635,62,69187,162,50938,0,0,107573,88752,False,False,55.2,1,30,1,96,5,0,0,1026,0,0,2,"{""cut_target"": 62, ""harmful_exit"": 57, ""neutral_exit"": 573, ""no_active_exit"": 133, ""saved_stop"": 39, ""timeout_improved"": 162}","{""candidate_after_baseline_exit"": 96, ""candidate_after_max_hold"": 5, ""no_candidate"": 30, ""none"": 893, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1000,-2000,120000,train,100,1027,0,897,130,164,129,734,-356754,-347.3748782862707,-202.0,-319762,-311.3554040895813,-202.0,36992,36.01947419668939,0.0,41.239687848383504,0.0,281,148,468,0.655011655011655,429,0.6088320916898784,71,106605,98,119490,210,62709,0,0,169314,132322,False,False,92.0,6,20,0,104,0,0,0,1027,0,0,3,"{""cut_target"": 98, ""harmful_exit"": 50, ""neutral_exit"": 468, ""no_active_exit"": 130, ""saved_stop"": 71, ""timeout_improved"": 210}","{""candidate_after_baseline_exit"": 104, ""no_candidate"": 20, ""none"": 897, ""stale_data_no_action"": 6}"
1000,-2000,120000,validation,100,1026,0,884,142,142,105,779,-341146,-332.5009746588694,-202.0,-282342,-275.187134502924,-202.0,58804,57.31384015594542,0.0,66.52036199095022,0.0,259,94,531,0.7337110481586402,353,0.6852645137321313,43,65121,63,68313,216,69673,0,0,134794,75990,False,True,64.6,1,24,0,117,0,0,0,1026,0,0,2,"{""cut_target"": 63, ""harmful_exit"": 31, ""neutral_exit"": 531, ""no_active_exit"": 142, ""saved_stop"": 43, ""timeout_improved"": 216}","{""candidate_after_baseline_exit"": 117, ""no_candidate"": 24, ""none"": 884, ""stale_data_no_action"": 1}"
1000,-2000,120000,holdout,100,1026,0,893,133,150,114,762,-356514,-347.4795321637427,-202.0,-311676,-303.77777777777777,-202.0,44838,43.70175438596491,0.0,50.21052631578947,0.0,289,118,486,0.7100737100737101,407,0.66419160316188,50,74070,83,95048,239,78176,0,0,152246,107408,False,False,73.9,1,30,1,100,1,0,0,1026,0,0,2,"{""cut_target"": 83, ""harmful_exit"": 35, ""neutral_exit"": 486, ""no_active_exit"": 133, ""saved_stop"": 50, ""timeout_improved"": 239}","{""candidate_after_baseline_exit"": 100, ""candidate_after_max_hold"": 1, ""no_candidate"": 30, ""none"": 893, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1000,-3000,30000,train,100,1027,0,918,109,108,54,865,-371460,-361.69425511197664,-202.0,-344357,-335.30379746835445,-202.0,27103,26.390457643622202,0.0,29.5239651416122,0.0,172,125,621,0.5791245791245792,297,0.5223169266730511,24,37952,40,49820,148,69050,0,0,107002,79899,False,False,38.8,6,20,0,62,21,0,0,1027,0,0,3,"{""cut_target"": 40, ""harmful_exit"": 85, ""neutral_exit"": 621, ""no_active_exit"": 109, ""saved_stop"": 24, ""timeout_improved"": 148}","{""candidate_after_baseline_exit"": 62, ""candidate_after_max_hold"": 21, ""no_candidate"": 20, ""none"": 918, ""stale_data_no_action"": 6}"
1000,-3000,30000,validation,100,1026,0,905,121,103,61,862,-367836,-358.51461988304095,-202.0,-310801,-302.92495126705654,-202.0,57035,55.58966861598441,0.0,63.02209944751381,0.0,131,69,705,0.655,200,0.5867558925905368,29,48364,23,25716,102,47288,0,0,95652,38617,False,True,39.2,1,24,0,65,31,0,0,1026,0,0,3,"{""cut_target"": 23, ""harmful_exit"": 46, ""neutral_exit"": 705, ""no_active_exit"": 121, ""saved_stop"": 29, ""timeout_improved"": 102}","{""candidate_after_baseline_exit"": 65, ""candidate_after_max_hold"": 31, ""no_candidate"": 24, ""none"": 905, ""stale_data_no_action"": 1}"
1000,-3000,30000,holdout,100,1026,0,907,119,101,53,872,-364927,-355.6793372319688,-202.0,-337041,-328.5,-202.0,27886,27.179337231968812,0.0,30.74531422271224,0.0,152,92,663,0.6229508196721312,244,0.5606775804769295,17,30891,33,35976,135,54342,0,0,85233,57347,False,False,30.5,1,30,1,54,33,0,0,1026,0,0,2,"{""cut_target"": 33, ""harmful_exit"": 59, ""neutral_exit"": 663, ""no_active_exit"": 119, ""saved_stop"": 17, ""timeout_improved"": 135}","{""candidate_after_baseline_exit"": 54, ""candidate_after_max_hold"": 33, ""no_candidate"": 30, ""none"": 907, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1000,-3000,60000,train,100,1027,0,922,105,146,69,812,-385929,-375.78286270691336,-202.0,-343657,-334.6222005842259,-202.0,42272,41.16066212268744,0.0,45.848156182212584,0.0,229,153,540,0.599476439790576,382,0.5495833486894665,39,73054,77,98324,190,94035,0,0,167089,124817,False,False,58.0,6,20,0,78,1,0,0,1027,0,0,3,"{""cut_target"": 77, ""harmful_exit"": 76, ""neutral_exit"": 540, ""no_active_exit"": 105, ""saved_stop"": 39, ""timeout_improved"": 190}","{""candidate_after_baseline_exit"": 78, ""candidate_after_max_hold"": 1, ""no_candidate"": 20, ""none"": 922, ""stale_data_no_action"": 6}"
1000,-3000,60000,validation,100,1026,0,911,115,130,76,820,-386659,-376.8606237816764,-202.0,-314462,-306.4931773879142,-202.0,72197,70.36744639376218,0.0,79.25027442371021,0.0,195,98,618,0.6655290102389079,293,0.6096720564092196,43,76537,49,53176,152,63403,0,0,139940,67743,False,True,58.2,1,24,0,86,4,0,0,1026,0,0,2,"{""cut_target"": 49, ""harmful_exit"": 49, ""neutral_exit"": 618, ""no_active_exit"": 115, ""saved_stop"": 43, ""timeout_improved"": 152}","{""candidate_after_baseline_exit"": 86, ""candidate_after_max_hold"": 4, ""no_candidate"": 24, ""none"": 911, ""stale_data_no_action"": 1}"
1000,-3000,60000,holdout,100,1026,0,915,111,138,65,823,-374238,-364.7543859649123,-202.0,-329790,-321.4327485380117,-202.0,44448,43.32163742690059,0.0,48.57704918032787,0.0,213,126,576,0.6283185840707964,339,0.5757069319855971,29,58599,65,76358,184,83164,0,0,141763,97315,False,False,47.400000000000006,1,30,1,74,5,0,0,1026,0,0,2,"{""cut_target"": 65, ""harmful_exit"": 61, ""neutral_exit"": 576, ""no_active_exit"": 111, ""saved_stop"": 29, ""timeout_improved"": 184}","{""candidate_after_baseline_exit"": 74, ""candidate_after_max_hold"": 5, ""no_candidate"": 30, ""none"": 915, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1000,-3000,120000,train,100,1027,0,922,105,174,87,766,-420311,-409.26095423563777,-202.0,-343657,-334.6222005842259,-202.0,76654,74.63875365141188,0.0,83.13882863340564,0.0,294,157,471,0.6518847006651884,451,0.6068042197541058,57,114119,105,127775,237,103916,0,0,218035,141381,False,False,80.7,6,20,0,79,0,0,0,1027,0,0,3,"{""cut_target"": 105, ""harmful_exit"": 52, ""neutral_exit"": 471, ""no_active_exit"": 105, ""saved_stop"": 57, ""timeout_improved"": 237}","{""candidate_after_baseline_exit"": 79, ""no_candidate"": 20, ""none"": 922, ""stale_data_no_action"": 6}"
1000,-3000,120000,validation,100,1026,0,911,115,148,83,795,-413505,-403.0263157894737,-202.0,-314462,-306.4931773879142,-202.0,99043,96.53313840155946,0.0,108.71899012074643,0.0,278,100,533,0.7354497354497355,378,0.6887754201208027,50,91483,67,76588,228,92432,0,0,183915,84872,False,True,72.8,1,24,0,90,0,0,0,1026,0,0,2,"{""cut_target"": 67, ""harmful_exit"": 33, ""neutral_exit"": 533, ""no_active_exit"": 115, ""saved_stop"": 50, ""timeout_improved"": 228}","{""candidate_after_baseline_exit"": 90, ""no_candidate"": 24, ""none"": 911, ""stale_data_no_action"": 1}"
1000,-3000,120000,holdout,100,1026,0,915,111,161,74,791,-407419,-397.0945419103314,-202.0,-329167,-320.82553606237815,-202.0,78252,76.26900584795321,0.0,85.52131147540983,0.0,300,126,489,0.704225352112676,426,0.6592166425383503,38,80469,88,105738,262,116863,0,0,197332,119080,False,False,64.2,1,30,1,78,1,0,0,1026,0,0,2,"{""cut_target"": 88, ""harmful_exit"": 38, ""neutral_exit"": 489, ""no_active_exit"": 111, ""saved_stop"": 38, ""timeout_improved"": 262}","{""candidate_after_baseline_exit"": 78, ""candidate_after_max_hold"": 1, ""no_candidate"": 30, ""none"": 915, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 1}"
1000,-5000,30000,train,100,1027,0,938,89,110,23,894,-422124,-411.02629016553067,-202.0,-387292,-377.11002921129506,-202.0,34832,33.91626095423564,0.0,37.134328358208954,0.0,184,130,624,0.5859872611464968,314,0.5307886263620537,14,35014,42,59469,170,96706,0,0,131720,96888,False,False,31.0,6,20,0,42,21,0,0,1027,0,0,3,"{""cut_target"": 42, ""harmful_exit"": 88, ""neutral_exit"": 624, ""no_active_exit"": 89, ""saved_stop"": 14, ""timeout_improved"": 170}","{""candidate_after_baseline_exit"": 42, ""candidate_after_max_hold"": 21, ""no_candidate"": 20, ""none"": 938, ""stale_data_no_action"": 6}"
