target_bps,stop_bps,max_hold_ms,cost100_supported_rows,cost100_unsupported_rows,cost100_action_taken_count,cost100_no_action_count,cost100_baseline_target_count,cost100_baseline_stop_count,cost100_baseline_timeout_count,cost100_baseline_sum_after_cost_bps,cost100_baseline_avg_after_cost_bps,cost100_baseline_median_after_cost_bps,cost100_tsv2_sum_after_cost_bps,cost100_tsv2_avg_after_cost_bps,cost100_tsv2_median_after_cost_bps,cost100_delta_sum_bps,cost100_delta_avg_bps,cost100_delta_median_bps,cost100_action_delta_avg_bps,cost100_action_delta_median_bps,cost100_beneficial_exit_count,cost100_harmful_exit_count,cost100_neutral_exit_count,cost100_exit_action_precision,cost100_exit_action_precision_denominator,cost100_exit_action_precision_wilson95_lower,cost100_saved_stop_count,cost100_saved_stop_damage_bps,cost100_target_cut_count,cost100_target_cut_damage_bps,cost100_timeout_improved_count,cost100_timeout_improved_bps,cost100_generic_beneficial_count,cost100_generic_beneficial_bps,cost100_gross_saved_damage_bps,cost100_harmful_damage_bps,cost100_target_cut_damage_guard_pass,cost100_target_cut_count_guard_pass,cost100_target_cut_count_guard_limit,cost100_stale_no_action_exclusions,cost100_no_candidate_exclusions,cost100_not_active_exit_eligible_exclusions,cost100_candidate_after_baseline_exclusions,cost100_candidate_after_max_hold_exclusions,cost100_ambiguous_unjoined_exclusions,cost100_lifecycle_without_exit_replay_exclusions,cost100_exact_rows,cost100_path_approx_rows,cost100_baseline_unavailable_rows,cost100_max_consecutive_harmful_actions,cost100_classification_counts,cost100_exclusion_counts
5000,-2000,120000,3079,515,2811,268,157,458,2464,-706728,-229.53166612536538,-202.0,-788790,-256.18382591750566,-202.0,-82062,-26.652159792140306,0.0,-29.193169690501602,0.0,957,363,1491,0.725,1320,0.7002854568167394,245,436015,111,496404,712,269413,0,0,705428,787490,False,True,316.2,8,74,1,184,1,0,515,3079,0,0,4,"{""cut_target"": 111, ""harmful_exit"": 252, ""neutral_exit"": 1491, ""no_active_exit"": 268, ""no_exit_replay"": 515, ""saved_stop"": 245, ""timeout_improved"": 712}","{""candidate_after_baseline_exit"": 184, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2811, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-3000,30000,3079,515,2835,244,52,192,2835,-897707,-291.5579733679766,-202.0,-867992,-281.90711269892824,-202.0,29715,9.650860669048392,0.0,10.481481481481481,0.0,517,315,2003,0.6213942307692307,832,0.587949191365765,81,149945,19,82114,436,216453,0,0,366398,336683,True,True,124.6,8,74,1,76,85,0,515,3079,0,0,3,"{""cut_target"": 19, ""harmful_exit"": 296, ""neutral_exit"": 2003, ""no_active_exit"": 244, ""no_exit_replay"": 515, ""saved_stop"": 81, ""timeout_improved"": 436}","{""candidate_after_baseline_exit"": 76, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2835, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-3000,60000,3079,515,2896,183,108,262,2709,-861043,-279.65021110750246,-202.0,-874025,-283.8665151023059,-202.0,-12982,-4.216303994803508,0.0,-4.482734806629834,0.0,733,420,1743,0.6357328707718994,1153,0.6075479368587084,145,315220,61,268035,588,320241,0,0,635461,648443,False,True,203.8,8,74,1,90,10,0,515,3079,0,0,3,"{""cut_target"": 61, ""harmful_exit"": 359, ""neutral_exit"": 1743, ""no_active_exit"": 183, ""no_exit_replay"": 515, ""saved_stop"": 145, ""timeout_improved"": 588}","{""candidate_after_baseline_exit"": 90, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2896, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-3000,120000,3079,515,2901,178,170,335,2574,-913168,-296.57940889899317,-202.0,-875168,-284.2377395258201,-202.0,38000,12.341669373173108,0.0,13.098931402964496,0.0,1008,393,1500,0.7194860813704497,1401,0.6953860899154963,216,503535,120,545491,792,406423,0,0,909958,871958,False,True,295.2,8,74,1,94,1,0,515,3079,0,0,4,"{""cut_target"": 120, ""harmful_exit"": 273, ""neutral_exit"": 1500, ""no_active_exit"": 178, ""no_exit_replay"": 515, ""saved_stop"": 216, ""timeout_improved"": 792}","{""candidate_after_baseline_exit"": 94, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2901, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-5000,30000,3079,515,2894,185,57,80,2942,-1030223,-334.596622279961,-202.0,-958646,-311.34978889249754,-202.0,71577,23.24683338746346,0.0,24.73289564616448,0.0,546,333,2015,0.621160409556314,879,0.5886298766610925,38,111586,21,99803,508,342461,0,0,454047,382470,True,True,88.80000000000001,8,74,1,17,85,0,515,3079,0,0,3,"{""cut_target"": 21, ""harmful_exit"": 312, ""neutral_exit"": 2015, ""no_active_exit"": 185, ""no_exit_replay"": 515, ""saved_stop"": 38, ""timeout_improved"": 508}","{""candidate_after_baseline_exit"": 17, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2894, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-5000,60000,3079,515,2961,118,117,126,2836,-1078000,-350.1136732705424,-202.0,-979581,-318.149074374797,-202.0,98419,31.96459889574537,0.0,33.23843296183722,0.0,770,441,1750,0.6358381502890174,1211,0.6083463896436886,80,264252,65,302958,690,538550,0,0,802802,704383,False,True,149.0,8,74,1,25,10,0,515,3079,0,0,3,"{""cut_target"": 65, ""harmful_exit"": 376, ""neutral_exit"": 1750, ""no_active_exit"": 118, ""no_exit_replay"": 515, ""saved_stop"": 80, ""timeout_improved"": 690}","{""candidate_after_baseline_exit"": 25, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2961, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-5000,120000,3079,515,2967,112,181,168,2730,-1217072,-395.28158493017213,-202.0,-982867,-319.2163039948035,-202.0,234205,76.06528093536862,0.0,78.93663633299629,0.0,1049,411,1507,0.7184931506849315,1460,0.6948739986014238,120,440134,126,588425,929,732077,0,0,1172211,938006,False,True,212.9,8,74,1,28,1,0,515,3079,0,0,4,"{""cut_target"": 126, ""harmful_exit"": 285, ""neutral_exit"": 1507, ""no_active_exit"": 112, ""no_exit_replay"": 515, ""saved_stop"": 120, ""timeout_improved"": 929}","{""candidate_after_baseline_exit"": 28, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2967, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-6000,30000,3079,515,2906,173,57,45,2977,-1070168,-347.56999025657683,-202.0,-986322,-320.3384215654433,-202.0,83846,27.231568691133486,0.0,28.85271851342051,0.0,552,338,2016,0.6202247191011236,890,0.5878870912403444,17,58282,21,99803,535,415188,0,0,473470,389624,True,True,70.5,8,74,1,5,85,0,515,3079,0,0,3,"{""cut_target"": 21, ""harmful_exit"": 317, ""neutral_exit"": 2016, ""no_active_exit"": 173, ""no_exit_replay"": 515, ""saved_stop"": 17, ""timeout_improved"": 535}","{""candidate_after_baseline_exit"": 5, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2906, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-6000,60000,3079,515,2976,103,117,76,2886,-1147744,-372.76518350113673,-202.0,-1005712,-326.6359207534914,-202.0,142032,46.12926274764534,0.0,47.725806451612904,0.0,778,446,1752,0.6356209150326797,1224,0.6082746461138069,45,187455,65,302958,733,666298,0,0,853753,711721,False,True,118.3,8,74,1,10,10,0,515,3079,0,0,3,"{""cut_target"": 65, ""harmful_exit"": 381, ""neutral_exit"": 1752, ""no_active_exit"": 103, ""no_exit_replay"": 515, ""saved_stop"": 45, ""timeout_improved"": 733}","{""candidate_after_baseline_exit"": 10, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2976, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
5000,-6000,120000,3079,515,2982,97,181,103,2795,-1298280,-421.656381942189,-202.0,-1010998,-328.35271191945435,-202.0,287282,93.30367002273465,0.0,96.33869885982563,0.0,1054,419,1509,0.7155465037338764,1473,0.6919695864183433,70,311861,126,588425,984,926974,0,0,1238835,951553,False,True,168.4,8,74,1,13,1,0,515,3079,0,0,4,"{""cut_target"": 126, ""harmful_exit"": 293, ""neutral_exit"": 1509, ""no_active_exit"": 97, ""no_exit_replay"": 515, ""saved_stop"": 70, ""timeout_improved"": 984}","{""candidate_after_baseline_exit"": 13, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2982, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-200,30000,3079,515,2399,680,20,842,2217,-232596,-75.54270867164664,-202.0,-318296,-103.37642091588178,-202.0,-85700,-27.83371224423514,0.0,-35.72321800750313,0.0,356,189,1854,0.653211009174312,545,0.612305794175877,230,63245,10,43207,126,19388,0,0,82633,168333,False,True,242.6,8,74,1,512,85,0,515,3079,0,0,2,"{""cut_target"": 10, ""harmful_exit"": 179, ""neutral_exit"": 1854, ""no_active_exit"": 680, ""no_exit_replay"": 515, ""saved_stop"": 230, ""timeout_improved"": 126}","{""candidate_after_baseline_exit"": 512, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2399, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-200,60000,3079,515,2425,654,41,987,2051,-126064,-40.94316336472881,-202.0,-315300,-102.40337772003897,-202.0,-189236,-61.460214355310164,0.0,-78.03546391752577,0.0,547,252,1626,0.6846057571964956,799,0.6515677639413712,367,108419,24,111131,180,17990,0,0,126409,315645,False,True,385.0,8,74,1,561,10,0,515,3079,0,0,2,"{""cut_target"": 24, ""harmful_exit"": 228, ""neutral_exit"": 1626, ""no_active_exit"": 654, ""no_exit_replay"": 515, ""saved_stop"": 367, ""timeout_improved"": 180}","{""candidate_after_baseline_exit"": 561, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2425, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-200,120000,3079,515,2428,651,69,1209,1801,-65374,-21.23221825267944,-209.0,-319689,-103.82884053264047,-202.0,-254315,-82.59662227996103,0.0,-104.74258649093905,0.0,790,229,1409,0.7752698724239451,1019,0.7486351369861493,587,156146,48,221917,203,14999,0,0,171145,425460,False,True,607.3,8,74,1,567,1,0,515,3079,0,0,3,"{""cut_target"": 48, ""harmful_exit"": 181, ""neutral_exit"": 1409, ""no_active_exit"": 651, ""no_exit_replay"": 515, ""saved_stop"": 587, ""timeout_improved"": 203}","{""candidate_after_baseline_exit"": 567, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2428, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-300,30000,3079,515,2458,621,21,747,2311,-282569,-91.77297823968821,-202.0,-372356,-120.93406950308541,-202.0,-89787,-29.161091263397207,0.0,-36.52847843775427,0.0,379,202,1877,0.6523235800344234,581,0.6127135735379482,195,74231,11,48909,184,29717,0,0,103948,193735,False,True,213.4,8,74,1,453,85,0,515,3079,0,0,2,"{""cut_target"": 11, ""harmful_exit"": 191, ""neutral_exit"": 1877, ""no_active_exit"": 621, ""no_exit_replay"": 515, ""saved_stop"": 195, ""timeout_improved"": 184}","{""candidate_after_baseline_exit"": 453, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2458, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-300,60000,3079,515,2485,594,42,885,2152,-173258,-56.270867164663855,-202.0,-370757,-120.4147450470932,-202.0,-197499,-64.14387788242936,0.0,-79.47645875251509,0.0,568,272,1645,0.6761904761904762,840,0.6438065799177458,325,132411,25,116833,243,27708,0,0,160119,357618,False,True,349.3,8,74,1,501,10,0,515,3079,0,0,3,"{""cut_target"": 25, ""harmful_exit"": 247, ""neutral_exit"": 1645, ""no_active_exit"": 594, ""no_exit_replay"": 515, ""saved_stop"": 325, ""timeout_improved"": 243}","{""candidate_after_baseline_exit"": 501, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2485, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-300,120000,3079,515,2488,591,72,1062,1945,-140680,-45.69015914257876,-209.0,-375346,-121.90516401429035,-202.0,-234666,-76.2150048717116,0.0,-94.31913183279742,0.0,820,244,1424,0.7706766917293233,1064,0.7444693989337062,500,194172,51,240068,320,32281,0,0,226453,461119,False,True,532.0,8,74,1,507,1,0,515,3079,0,0,3,"{""cut_target"": 51, ""harmful_exit"": 193, ""neutral_exit"": 1424, ""no_active_exit"": 591, ""no_exit_replay"": 515, ""saved_stop"": 500, ""timeout_improved"": 320}","{""candidate_after_baseline_exit"": 507, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2488, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-500,30000,3079,515,2534,545,23,647,2409,-381388,-123.86748944462488,-202.0,-446149,-144.90061708346866,-202.0,-64761,-21.03312763884378,0.0,-25.556827150749804,0.0,412,217,1905,0.6550079491255962,629,0.6170186994310777,179,94392,11,48909,233,45198,0,0,139590,204351,False,True,202.3,8,74,1,377,85,0,515,3079,0,0,3,"{""cut_target"": 11, ""harmful_exit"": 206, ""neutral_exit"": 1905, ""no_active_exit"": 545, ""no_exit_replay"": 515, ""saved_stop"": 179, ""timeout_improved"": 233}","{""candidate_after_baseline_exit"": 377, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2534, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-500,60000,3079,515,2564,515,45,770,2264,-272489,-88.49918804806755,-202.0,-446069,-144.8746346216304,-202.0,-173580,-56.37544657356285,0.0,-67.69890795631825,0.0,609,292,1663,0.6759156492785794,901,0.6446640684447213,294,169663,25,116833,315,49520,0,0,219183,392763,False,True,325.5,8,74,1,422,10,0,515,3079,0,0,3,"{""cut_target"": 25, ""harmful_exit"": 267, ""neutral_exit"": 1663, ""no_active_exit"": 515, ""no_exit_replay"": 515, ""saved_stop"": 294, ""timeout_improved"": 315}","{""candidate_after_baseline_exit"": 422, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2564, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-500,120000,3079,515,2567,512,77,933,2069,-266718,-86.62487820721013,-208.0,-451538,-146.6508606690484,-202.0,-184820,-60.02598246183826,0.0,-71.99844176081028,0.0,865,266,1436,0.7648099027409372,1131,0.7392216948874742,454,259907,53,250548,411,60097,0,0,320004,504824,False,True,495.1,8,74,1,428,1,0,515,3079,0,0,3,"{""cut_target"": 53, ""harmful_exit"": 213, ""neutral_exit"": 1436, ""no_active_exit"": 512, ""no_exit_replay"": 515, ""saved_stop"": 454, ""timeout_improved"": 411}","{""candidate_after_baseline_exit"": 428, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2567, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-700,30000,3079,515,2596,483,24,542,2513,-462873,-150.33225073075673,-202.0,-522748,-169.77849951282883,-202.0,-59875,-19.4462487820721,0.0,-23.06432973805855,0.0,419,233,1944,0.6426380368098159,652,0.6051167049896181,140,101501,11,48909,279,67876,0,0,169377,229252,False,True,167.9,8,74,1,315,85,0,515,3079,0,0,3,"{""cut_target"": 11, ""harmful_exit"": 222, ""neutral_exit"": 1944, ""no_active_exit"": 483, ""no_exit_replay"": 515, ""saved_stop"": 140, ""timeout_improved"": 279}","{""candidate_after_baseline_exit"": 315, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2596, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-700,60000,3079,515,2629,450,47,655,2377,-361479,-117.40142903540111,-202.0,-522775,-169.78726859369925,-202.0,-161296,-52.38583955829815,0.0,-61.35260555344237,0.0,618,311,1700,0.6652314316469322,929,0.6342600838766344,245,194468,26,123488,373,78121,0,0,272589,433885,False,True,282.3,8,74,1,357,10,0,515,3079,0,0,3,"{""cut_target"": 26, ""harmful_exit"": 285, ""neutral_exit"": 1700, ""no_active_exit"": 450, ""no_exit_replay"": 515, ""saved_stop"": 245, ""timeout_improved"": 373}","{""candidate_after_baseline_exit"": 357, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2629, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-700,120000,3079,515,2632,447,81,756,2242,-378487,-122.925300422215,-207.0,-528844,-171.7583631049042,-202.0,-150357,-48.83306268268918,0.0,-57.1265197568389,0.0,884,282,1466,0.758147512864494,1166,0.732747322689232,343,277681,56,269984,541,117460,0,0,395141,545498,False,True,397.1,8,74,1,363,1,0,515,3079,0,0,3,"{""cut_target"": 56, ""harmful_exit"": 226, ""neutral_exit"": 1466, ""no_active_exit"": 447, ""no_exit_replay"": 515, ""saved_stop"": 343, ""timeout_improved"": 541}","{""candidate_after_baseline_exit"": 363, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2632, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-1000,30000,3079,515,2646,433,26,462,2591,-555213,-180.3225073075674,-202.0,-610826,-198.38454043520625,-202.0,-55613,-18.062033127638845,0.0,-21.017762660619802,0.0,433,252,1961,0.6321167883211679,685,0.5953609034702116,117,110695,12,54751,316,89308,0,0,200003,255616,False,True,148.6,8,74,1,265,85,0,515,3079,0,0,3,"{""cut_target"": 12, ""harmful_exit"": 240, ""neutral_exit"": 1961, ""no_active_exit"": 433, ""no_exit_replay"": 515, ""saved_stop"": 117, ""timeout_improved"": 316}","{""candidate_after_baseline_exit"": 265, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2646, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-1000,60000,3079,515,2683,396,52,563,2464,-452518,-146.96914582656706,-202.0,-605419,-196.6284507957129,-202.0,-152901,-49.65930496914583,0.0,-56.988818486768544,0.0,636,335,1712,0.654994850669413,971,0.6245368658172881,211,216624,29,140593,425,114030,0,0,330654,483555,False,True,253.5,8,74,1,303,10,0,515,3079,0,0,3,"{""cut_target"": 29, ""harmful_exit"": 306, ""neutral_exit"": 1712, ""no_active_exit"": 396, ""no_exit_replay"": 515, ""saved_stop"": 211, ""timeout_improved"": 425}","{""candidate_after_baseline_exit"": 303, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2683, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-1000,120000,3079,515,2687,392,88,656,2335,-497056,-161.43423189347192,-204.0,-613185,-199.1506982786619,-202.0,-116129,-37.716466385189996,0.0,-43.21883141049498,0.0,907,304,1476,0.7489677952105698,1211,0.7237849698909559,301,319153,61,298574,606,161750,0,0,480903,597032,False,True,361.6,8,74,1,308,1,0,515,3079,0,0,4,"{""cut_target"": 61, ""harmful_exit"": 243, ""neutral_exit"": 1476, ""no_active_exit"": 392, ""no_exit_replay"": 515, ""saved_stop"": 301, ""timeout_improved"": 606}","{""candidate_after_baseline_exit"": 308, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2687, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-1500,30000,3079,515,2718,361,29,356,2694,-646349,-209.92172783371225,-202.0,-709907,-230.56414420266321,-202.0,-63558,-20.642416368950958,0.0,-23.3841059602649,0.0,461,283,1974,0.6196236559139785,744,0.5842089784894409,98,118556,13,58709,363,127050,0,0,245606,309164,True,True,134.3,8,74,1,193,85,0,515,3079,0,0,4,"{""cut_target"": 13, ""harmful_exit"": 270, ""neutral_exit"": 1974, ""no_active_exit"": 361, ""no_exit_replay"": 515, ""saved_stop"": 98, ""timeout_improved"": 363}","{""candidate_after_baseline_exit"": 193, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2718, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-1500,60000,3079,515,2767,312,60,456,2563,-556634,-180.78402078596946,-202.0,-711834,-231.18999675219226,-202.0,-155200,-50.4059759662228,0.0,-56.089627755692085,0.0,669,374,1724,0.6414189837008629,1043,0.6118436597020079,190,263236,35,175749,479,160846,0,0,424082,579282,False,True,237.9,8,74,1,219,10,0,515,3079,0,0,3,"{""cut_target"": 35, ""harmful_exit"": 339, ""neutral_exit"": 1724, ""no_active_exit"": 312, ""no_exit_replay"": 515, ""saved_stop"": 190, ""timeout_improved"": 479}","{""candidate_after_baseline_exit"": 219, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2767, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-1500,120000,3079,515,2771,308,98,549,2432,-640911,-208.15556999025657,-203.0,-721100,-234.19941539460865,-202.0,-80189,-26.043845404352062,0.0,-28.938650306748468,0.0,952,335,1484,0.7397047397047397,1287,0.7150435333162913,280,399540,69,344161,672,222699,0,0,622239,702428,False,True,347.2,8,74,1,224,1,0,515,3079,0,0,4,"{""cut_target"": 69, ""harmful_exit"": 266, ""neutral_exit"": 1484, ""no_active_exit"": 308, ""no_exit_replay"": 515, ""saved_stop"": 280, ""timeout_improved"": 672}","{""candidate_after_baseline_exit"": 224, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2771, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-2000,30000,3079,515,2764,315,32,295,2752,-741578,-240.85027606365702,-202.0,-786297,-255.37414745047093,-202.0,-44719,-14.5238713868139,0.0,-16.179088277858177,0.0,479,297,1988,0.6172680412371134,776,0.5825717657710666,91,141797,14,66230,388,145109,0,0,286906,331625,True,True,129.8,8,74,1,147,85,0,515,3079,0,0,4,"{""cut_target"": 14, ""harmful_exit"": 283, ""neutral_exit"": 1988, ""no_active_exit"": 315, ""no_exit_replay"": 515, ""saved_stop"": 91, ""timeout_improved"": 388}","{""candidate_after_baseline_exit"": 147, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2764, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-2000,60000,3079,515,2814,265,67,390,2622,-652645,-211.96654758038324,-202.0,-778329,-252.78629425138033,-202.0,-125684,-40.81974667099708,0.0,-44.6638237384506,0.0,690,391,1733,0.6382978723404256,1081,0.6092114580069331,179,299995,38,198636,511,202310,0,0,502305,627989,False,True,230.1,8,74,1,172,10,0,515,3079,0,0,3,"{""cut_target"": 38, ""harmful_exit"": 353, ""neutral_exit"": 1733, ""no_active_exit"": 265, ""no_exit_replay"": 515, ""saved_stop"": 179, ""timeout_improved"": 511}","{""candidate_after_baseline_exit"": 172, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2814, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-2000,120000,3079,515,2822,257,109,469,2501,-754943,-245.1909710945112,-202.0,-792391,-257.3533614810003,-202.0,-37448,-12.16239038648912,0.0,-13.270021261516655,0.0,975,356,1491,0.7325319308790383,1331,0.7081077493290625,255,459466,76,391119,720,281456,0,0,740922,778370,False,True,327.0,8,74,1,173,1,0,515,3079,0,0,4,"{""cut_target"": 76, ""harmful_exit"": 280, ""neutral_exit"": 1491, ""no_active_exit"": 257, ""no_exit_replay"": 515, ""saved_stop"": 255, ""timeout_improved"": 720}","{""candidate_after_baseline_exit"": 173, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2822, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-3000,30000,3079,515,2839,240,36,192,2851,-879694,-285.7076973043196,-202.0,-862254,-280.04352062357907,-202.0,17440,5.6641766807405,0.0,6.14300810144417,0.0,519,317,2003,0.6208133971291866,836,0.5874423448241706,81,149945,15,74760,438,217193,0,0,367138,349698,True,True,124.80000000000001,8,74,1,72,85,0,515,3079,0,0,3,"{""cut_target"": 15, ""harmful_exit"": 302, ""neutral_exit"": 2003, ""no_active_exit"": 240, ""no_exit_replay"": 515, ""saved_stop"": 81, ""timeout_improved"": 438}","{""candidate_after_baseline_exit"": 72, ""candidate_after_max_hold"": 85, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2839, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-3000,60000,3079,515,2904,175,72,263,2744,-832794,-270.47547905164015,-202.0,-863132,-280.328678142254,-202.0,-30338,-9.853199090613836,0.0,-10.446969696969697,0.0,739,422,1743,0.6365202411714039,1161,0.6084439826542752,146,319965,40,213700,593,322336,0,0,642301,672639,False,True,205.3,8,74,1,82,10,0,515,3079,0,0,3,"{""cut_target"": 40, ""harmful_exit"": 382, ""neutral_exit"": 1743, ""no_active_exit"": 175, ""no_exit_replay"": 515, ""saved_stop"": 146, ""timeout_improved"": 593}","{""candidate_after_baseline_exit"": 82, ""candidate_after_max_hold"": 10, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2904, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
6000,-3000,120000,3079,515,2912,167,120,344,2615,-962352,-312.55342643715494,-202.0,-875769,-284.43293277038,-202.0,86583,28.120493666774927,0.0,29.733173076923077,0.0,1026,386,1500,0.726628895184136,1412,0.7027906116910433,224,530407,83,438942,802,422375,0,0,952782,866199,False,True,304.2,8,74,1,83,1,0,515,3079,0,0,4,"{""cut_target"": 83, ""harmful_exit"": 303, ""neutral_exit"": 1500, ""no_active_exit"": 167, ""no_exit_replay"": 515, ""saved_stop"": 224, ""timeout_improved"": 802}","{""candidate_after_baseline_exit"": 83, ""candidate_after_max_hold"": 1, ""lifecycle_without_exit_replay"": 515, ""no_candidate"": 74, ""none"": 2912, ""not_active_exit_eligible"": 1, ""stale_data_no_action"": 8}"
