scope,anchor,mask_name,target_bps,stop_bps,max_hold_ms,guard_name,early_horizon_ms,positions_with_exit_replay,positions_with_tsv2_windows,candidate_positions,exact_join_rate,supported_rows,action_taken_count,exit_action_precision,wilson_lower95,paired_delta_sum_bps,paired_delta_avg_bps,paired_delta_median_bps,baseline_cost100_sum_bps,tsv2_cost100_sum_bps,baseline_cost200_sum_bps,tsv2_cost200_sum_bps,anchor_tsv2_cost100_sum_bps,anchor_tsv2_cost200_sum_bps,cost100_improvement_vs_unguarded_anchor_bps,cost200_improvement_vs_unguarded_anchor_bps,target_cut_damage_ratio,target_cut_count,target_cut_damage_bps,saved_stop_count,saved_stop_damage_bps,timeout_improved_count,target_cut_count_guard_limit,target_cut_count_guard_pass,max_consecutive_harmful_actions,aggregate_pass,segment_target_cut_guard_pass,scope_pass,anchor_target_cut_count,anchor_target_cut_damage_bps,guarded_target_cut_damage_bps,target_cut_damage_reduction_bps,target_cut_damage_reduction_rate,anchor_saved_stop_damage_bps,guarded_saved_stop_damage_bps,saved_stop_damage_retained_rate,anchor_timeout_improved_count,guarded_timeout_improved_count,timeout_improved_count_retained_rate,top5_target_cut_winner_count,top5_target_cut_winners_protected,top5_target_cut_winners_protected_rate,top10_target_cut_winner_count,top10_target_cut_winners_protected,top10_target_cut_winners_protected_rate,guarded_cost0_baseline_sum_after_cost_bps,guarded_cost0_baseline_avg_after_cost_bps,guarded_cost0_baseline_median_after_cost_bps,guarded_cost0_tsv2_sum_after_cost_bps,guarded_cost0_tsv2_avg_after_cost_bps,guarded_cost0_tsv2_median_after_cost_bps,guarded_cost0_delta_sum_bps,guarded_cost0_delta_avg_bps,guarded_cost0_delta_median_bps,anchor_cost0_baseline_sum_after_cost_bps,anchor_cost0_baseline_avg_after_cost_bps,anchor_cost0_baseline_median_after_cost_bps,anchor_cost0_tsv2_sum_after_cost_bps,anchor_cost0_tsv2_avg_after_cost_bps,anchor_cost0_tsv2_median_after_cost_bps,anchor_cost0_delta_sum_bps,anchor_cost0_delta_avg_bps,anchor_cost0_delta_median_bps,guarded_cost50_baseline_sum_after_cost_bps,guarded_cost50_baseline_avg_after_cost_bps,guarded_cost50_baseline_median_after_cost_bps,guarded_cost50_tsv2_sum_after_cost_bps,guarded_cost50_tsv2_avg_after_cost_bps,guarded_cost50_tsv2_median_after_cost_bps,guarded_cost50_delta_sum_bps,guarded_cost50_delta_avg_bps,guarded_cost50_delta_median_bps,anchor_cost50_baseline_sum_after_cost_bps,anchor_cost50_baseline_avg_after_cost_bps,anchor_cost50_baseline_median_after_cost_bps,anchor_cost50_tsv2_sum_after_cost_bps,anchor_cost50_tsv2_avg_after_cost_bps,anchor_cost50_tsv2_median_after_cost_bps,anchor_cost50_delta_sum_bps,anchor_cost50_delta_avg_bps,anchor_cost50_delta_median_bps,guarded_cost100_baseline_sum_after_cost_bps,guarded_cost100_baseline_avg_after_cost_bps,guarded_cost100_baseline_median_after_cost_bps,guarded_cost100_tsv2_sum_after_cost_bps,guarded_cost100_tsv2_avg_after_cost_bps,guarded_cost100_tsv2_median_after_cost_bps,guarded_cost100_delta_sum_bps,guarded_cost100_delta_avg_bps,guarded_cost100_delta_median_bps,anchor_cost100_baseline_sum_after_cost_bps,anchor_cost100_baseline_avg_after_cost_bps,anchor_cost100_baseline_median_after_cost_bps,anchor_cost100_tsv2_sum_after_cost_bps,anchor_cost100_tsv2_avg_after_cost_bps,anchor_cost100_tsv2_median_after_cost_bps,anchor_cost100_delta_sum_bps,anchor_cost100_delta_avg_bps,anchor_cost100_delta_median_bps,guarded_cost150_baseline_sum_after_cost_bps,guarded_cost150_baseline_avg_after_cost_bps,guarded_cost150_baseline_median_after_cost_bps,guarded_cost150_tsv2_sum_after_cost_bps,guarded_cost150_tsv2_avg_after_cost_bps,guarded_cost150_tsv2_median_after_cost_bps,guarded_cost150_delta_sum_bps,guarded_cost150_delta_avg_bps,guarded_cost150_delta_median_bps,anchor_cost150_baseline_sum_after_cost_bps,anchor_cost150_baseline_avg_after_cost_bps,anchor_cost150_baseline_median_after_cost_bps,anchor_cost150_tsv2_sum_after_cost_bps,anchor_cost150_tsv2_avg_after_cost_bps,anchor_cost150_tsv2_median_after_cost_bps,anchor_cost150_delta_sum_bps,anchor_cost150_delta_avg_bps,anchor_cost150_delta_median_bps,guarded_cost200_baseline_sum_after_cost_bps,guarded_cost200_baseline_avg_after_cost_bps,guarded_cost200_baseline_median_after_cost_bps,guarded_cost200_tsv2_sum_after_cost_bps,guarded_cost200_tsv2_avg_after_cost_bps,guarded_cost200_tsv2_median_after_cost_bps,guarded_cost200_delta_sum_bps,guarded_cost200_delta_avg_bps,guarded_cost200_delta_median_bps,anchor_cost200_baseline_sum_after_cost_bps,anchor_cost200_baseline_avg_after_cost_bps,anchor_cost200_baseline_median_after_cost_bps,anchor_cost200_tsv2_sum_after_cost_bps,anchor_cost200_tsv2_avg_after_cost_bps,anchor_cost200_tsv2_median_after_cost_bps,anchor_cost200_delta_sum_bps,anchor_cost200_delta_avg_bps,anchor_cost200_delta_median_bps
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G4_DELAYED_DECISION_4000,20000,3656,4831,4746,1.0,3656,3538,0.759748427672956,0.7381384504063199,382535,104.63211159737418,0.0,-1927155,-1544620,-2292755,-1910220,-1487511,-1853111,-57109,-57109,0.3321620632915329,48,448547,77,371731,1131,190.10000000000002,True,3,False,False,False,49,480347,448547,31800,0.06620214136863559,409709,371731,0.907304940823853,1193,1131,0.9480301760268232,3,0,0.0,5,0,0.0,-1561555,-427.12117067833697,-108.0,-1179020,-322.4890590809628,-102.0,382535,104.63211159737418,0.0,-1561555,-427.12117067833697,-108.0,-1121911,-306.86843544857766,-102.0,439644,120.2527352297593,0.0,-1744355,-477.12117067833697,-158.0,-1361820,-372.4890590809628,-152.0,382535,104.63211159737418,0.0,-1744355,-477.12117067833697,-158.0,-1304711,-356.86843544857766,-152.0,439644,120.2527352297593,0.0,-1927155,-527.121170678337,-208.0,-1544620,-422.4890590809628,-202.0,382535,104.63211159737418,0.0,-1927155,-527.121170678337,-208.0,-1487511,-406.86843544857766,-202.0,439644,120.2527352297593,0.0,-2109955,-577.121170678337,-258.0,-1727420,-472.4890590809628,-252.0,382535,104.63211159737418,0.0,-2109955,-577.121170678337,-258.0,-1670311,-456.86843544857766,-252.0,439644,120.2527352297593,0.0,-2292755,-627.121170678337,-308.0,-1910220,-522.4890590809628,-302.0,382535,104.63211159737418,0.0,-2292755,-627.121170678337,-308.0,-1853111,-506.86843544857766,-302.0,439644,120.2527352297593,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G4_DELAYED_DECISION_4000,30000,3656,4831,4746,1.0,3656,3538,0.759748427672956,0.7381384504063199,382535,104.63211159737418,0.0,-1927155,-1544620,-2292755,-1910220,-1487511,-1853111,-57109,-57109,0.3321620632915329,48,448547,77,371731,1131,190.10000000000002,True,3,False,False,False,49,480347,448547,31800,0.06620214136863559,409709,371731,0.907304940823853,1193,1131,0.9480301760268232,3,0,0.0,5,0,0.0,-1561555,-427.12117067833697,-108.0,-1179020,-322.4890590809628,-102.0,382535,104.63211159737418,0.0,-1561555,-427.12117067833697,-108.0,-1121911,-306.86843544857766,-102.0,439644,120.2527352297593,0.0,-1744355,-477.12117067833697,-158.0,-1361820,-372.4890590809628,-152.0,382535,104.63211159737418,0.0,-1744355,-477.12117067833697,-158.0,-1304711,-356.86843544857766,-152.0,439644,120.2527352297593,0.0,-1927155,-527.121170678337,-208.0,-1544620,-422.4890590809628,-202.0,382535,104.63211159737418,0.0,-1927155,-527.121170678337,-208.0,-1487511,-406.86843544857766,-202.0,439644,120.2527352297593,0.0,-2109955,-577.121170678337,-258.0,-1727420,-472.4890590809628,-252.0,382535,104.63211159737418,0.0,-2109955,-577.121170678337,-258.0,-1670311,-456.86843544857766,-252.0,439644,120.2527352297593,0.0,-2292755,-627.121170678337,-308.0,-1910220,-522.4890590809628,-302.0,382535,104.63211159737418,0.0,-2292755,-627.121170678337,-308.0,-1853111,-506.86843544857766,-302.0,439644,120.2527352297593,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G4_DELAYED_DECISION_4000,45000,3656,4831,4746,1.0,3656,3538,0.759748427672956,0.7381384504063199,382535,104.63211159737418,0.0,-1927155,-1544620,-2292755,-1910220,-1487511,-1853111,-57109,-57109,0.3321620632915329,48,448547,77,371731,1131,190.10000000000002,True,3,False,False,False,49,480347,448547,31800,0.06620214136863559,409709,371731,0.907304940823853,1193,1131,0.9480301760268232,3,0,0.0,5,0,0.0,-1561555,-427.12117067833697,-108.0,-1179020,-322.4890590809628,-102.0,382535,104.63211159737418,0.0,-1561555,-427.12117067833697,-108.0,-1121911,-306.86843544857766,-102.0,439644,120.2527352297593,0.0,-1744355,-477.12117067833697,-158.0,-1361820,-372.4890590809628,-152.0,382535,104.63211159737418,0.0,-1744355,-477.12117067833697,-158.0,-1304711,-356.86843544857766,-152.0,439644,120.2527352297593,0.0,-1927155,-527.121170678337,-208.0,-1544620,-422.4890590809628,-202.0,382535,104.63211159737418,0.0,-1927155,-527.121170678337,-208.0,-1487511,-406.86843544857766,-202.0,439644,120.2527352297593,0.0,-2109955,-577.121170678337,-258.0,-1727420,-472.4890590809628,-252.0,382535,104.63211159737418,0.0,-2109955,-577.121170678337,-258.0,-1670311,-456.86843544857766,-252.0,439644,120.2527352297593,0.0,-2292755,-627.121170678337,-308.0,-1910220,-522.4890590809628,-302.0,382535,104.63211159737418,0.0,-2292755,-627.121170678337,-308.0,-1853111,-506.86843544857766,-302.0,439644,120.2527352297593,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G5_DELAYED_DECISION_8000,10000,3656,4831,4746,1.0,3656,3525,0.7475214805023133,0.725023025730354,333349,91.17861050328227,0.0,-1927155,-1593806,-2292755,-1959406,-1487511,-1853111,-106295,-106295,0.327702721370355,43,415142,69,335802,1062,175.2,True,3,False,False,False,49,480347,415142,65205,0.13574561723087686,409709,335802,0.8196109921920192,1193,1062,0.8901927912824812,3,0,0.0,5,0,0.0,-1561555,-427.12117067833697,-108.0,-1228206,-335.9425601750547,-102.0,333349,91.17861050328227,0.0,-1561555,-427.12117067833697,-108.0,-1121911,-306.86843544857766,-102.0,439644,120.2527352297593,0.0,-1744355,-477.12117067833697,-158.0,-1411006,-385.9425601750547,-152.0,333349,91.17861050328227,0.0,-1744355,-477.12117067833697,-158.0,-1304711,-356.86843544857766,-152.0,439644,120.2527352297593,0.0,-1927155,-527.121170678337,-208.0,-1593806,-435.9425601750547,-202.0,333349,91.17861050328227,0.0,-1927155,-527.121170678337,-208.0,-1487511,-406.86843544857766,-202.0,439644,120.2527352297593,0.0,-2109955,-577.121170678337,-258.0,-1776606,-485.9425601750547,-252.0,333349,91.17861050328227,0.0,-2109955,-577.121170678337,-258.0,-1670311,-456.86843544857766,-252.0,439644,120.2527352297593,0.0,-2292755,-627.121170678337,-308.0,-1959406,-535.9425601750547,-302.0,333349,91.17861050328227,0.0,-2292755,-627.121170678337,-308.0,-1853111,-506.86843544857766,-302.0,439644,120.2527352297593,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G5_DELAYED_DECISION_8000,20000,3656,4831,4746,1.0,3656,3525,0.7475214805023133,0.725023025730354,333349,91.17861050328227,0.0,-1927155,-1593806,-2292755,-1959406,-1487511,-1853111,-106295,-106295,0.327702721370355,43,415142,69,335802,1062,175.2,True,3,False,False,False,49,480347,415142,65205,0.13574561723087686,409709,335802,0.8196109921920192,1193,1062,0.8901927912824812,3,0,0.0,5,0,0.0,-1561555,-427.12117067833697,-108.0,-1228206,-335.9425601750547,-102.0,333349,91.17861050328227,0.0,-1561555,-427.12117067833697,-108.0,-1121911,-306.86843544857766,-102.0,439644,120.2527352297593,0.0,-1744355,-477.12117067833697,-158.0,-1411006,-385.9425601750547,-152.0,333349,91.17861050328227,0.0,-1744355,-477.12117067833697,-158.0,-1304711,-356.86843544857766,-152.0,439644,120.2527352297593,0.0,-1927155,-527.121170678337,-208.0,-1593806,-435.9425601750547,-202.0,333349,91.17861050328227,0.0,-1927155,-527.121170678337,-208.0,-1487511,-406.86843544857766,-202.0,439644,120.2527352297593,0.0,-2109955,-577.121170678337,-258.0,-1776606,-485.9425601750547,-252.0,333349,91.17861050328227,0.0,-2109955,-577.121170678337,-258.0,-1670311,-456.86843544857766,-252.0,439644,120.2527352297593,0.0,-2292755,-627.121170678337,-308.0,-1959406,-535.9425601750547,-302.0,333349,91.17861050328227,0.0,-2292755,-627.121170678337,-308.0,-1853111,-506.86843544857766,-302.0,439644,120.2527352297593,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G5_DELAYED_DECISION_8000,30000,3656,4831,4746,1.0,3656,3525,0.7475214805023133,0.725023025730354,333349,91.17861050328227,0.0,-1927155,-1593806,-2292755,-1959406,-1487511,-1853111,-106295,-106295,0.327702721370355,43,415142,69,335802,1062,175.2,True,3,False,False,False,49,480347,415142,65205,0.13574561723087686,409709,335802,0.8196109921920192,1193,1062,0.8901927912824812,3,0,0.0,5,0,0.0,-1561555,-427.12117067833697,-108.0,-1228206,-335.9425601750547,-102.0,333349,91.17861050328227,0.0,-1561555,-427.12117067833697,-108.0,-1121911,-306.86843544857766,-102.0,439644,120.2527352297593,0.0,-1744355,-477.12117067833697,-158.0,-1411006,-385.9425601750547,-152.0,333349,91.17861050328227,0.0,-1744355,-477.12117067833697,-158.0,-1304711,-356.86843544857766,-152.0,439644,120.2527352297593,0.0,-1927155,-527.121170678337,-208.0,-1593806,-435.9425601750547,-202.0,333349,91.17861050328227,0.0,-1927155,-527.121170678337,-208.0,-1487511,-406.86843544857766,-202.0,439644,120.2527352297593,0.0,-2109955,-577.121170678337,-258.0,-1776606,-485.9425601750547,-252.0,333349,91.17861050328227,0.0,-2109955,-577.121170678337,-258.0,-1670311,-456.86843544857766,-252.0,439644,120.2527352297593,0.0,-2292755,-627.121170678337,-308.0,-1959406,-535.9425601750547,-302.0,333349,91.17861050328227,0.0,-2292755,-627.121170678337,-308.0,-1853111,-506.86843544857766,-302.0,439644,120.2527352297593,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M4_CONFIRM_2_WINDOWS / 10000 / -6000 / 120000,M4_CONFIRM_2_WINDOWS,10000,-6000,120000,G5_DELAYED_DECISION_8000,45000,3656,4831,4746,1.0,3656,3525,0.7475214805023133,0.725023025730354,333349,91.17861050328227,0.0,-1927155,-1593806,-2292755,-1959406,-1487511,-1853111,-106295,-106295,0.327702721370355,43,415142,69,335802,1062,175.2,True,3,False,False,False,49,480347,415142,65205,0.13574561723087686,409709,335802,0.8196109921920192,1193,1062,0.8901927912824812,3,0,0.0,5,0,0.0,-1561555,-427.12117067833697,-108.0,-1228206,-335.9425601750547,-102.0,333349,91.17861050328227,0.0,-1561555,-427.12117067833697,-108.0,-1121911,-306.86843544857766,-102.0,439644,120.2527352297593,0.0,-1744355,-477.12117067833697,-158.0,-1411006,-385.9425601750547,-152.0,333349,91.17861050328227,0.0,-1744355,-477.12117067833697,-158.0,-1304711,-356.86843544857766,-152.0,439644,120.2527352297593,0.0,-1927155,-527.121170678337,-208.0,-1593806,-435.9425601750547,-202.0,333349,91.17861050328227,0.0,-1927155,-527.121170678337,-208.0,-1487511,-406.86843544857766,-202.0,439644,120.2527352297593,0.0,-2109955,-577.121170678337,-258.0,-1776606,-485.9425601750547,-252.0,333349,91.17861050328227,0.0,-2109955,-577.121170678337,-258.0,-1670311,-456.86843544857766,-252.0,439644,120.2527352297593,0.0,-2292755,-627.121170678337,-308.0,-1959406,-535.9425601750547,-302.0,333349,91.17861050328227,0.0,-2292755,-627.121170678337,-308.0,-1853111,-506.86843544857766,-302.0,439644,120.2527352297593,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M7_CLASS_RESTRICTED / 10000 / -6000 / 60000,M7_CLASS_RESTRICTED,10000,-6000,60000,G0_NONE,10000,3656,4831,4746,1.0,3656,3532,0.7136986301369863,0.6899746900640238,498371,136.31591903719914,0.0,-1858385,-1360014,-2223985,-1725614,-1360014,-1725614,0,0,0.12227115724957699,14,141562,58,249481,984,156.4,True,3,False,True,False,14,141562,141562,0,0.0,249481,249481,1.0,984,984,1.0,1,0,0.0,2,0,0.0,-1492785,-408.3109956236324,-102.0,-994414,-271.99507658643324,-102.0,498371,136.31591903719914,0.0,-1492785,-408.3109956236324,-102.0,-994414,-271.99507658643324,-102.0,498371,136.31591903719914,0.0,-1675585,-458.3109956236324,-152.0,-1177214,-321.99507658643324,-152.0,498371,136.31591903719914,0.0,-1675585,-458.3109956236324,-152.0,-1177214,-321.99507658643324,-152.0,498371,136.31591903719914,0.0,-1858385,-508.3109956236324,-202.0,-1360014,-371.99507658643324,-202.0,498371,136.31591903719914,0.0,-1858385,-508.3109956236324,-202.0,-1360014,-371.99507658643324,-202.0,498371,136.31591903719914,0.0,-2041185,-558.3109956236324,-252.0,-1542814,-421.99507658643324,-252.0,498371,136.31591903719914,0.0,-2041185,-558.3109956236324,-252.0,-1542814,-421.99507658643324,-252.0,498371,136.31591903719914,0.0,-2223985,-608.3109956236324,-302.0,-1725614,-471.99507658643324,-302.0,498371,136.31591903719914,0.0,-2223985,-608.3109956236324,-302.0,-1725614,-471.99507658643324,-302.0,498371,136.31591903719914,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M7_CLASS_RESTRICTED / 10000 / -6000 / 60000,M7_CLASS_RESTRICTED,10000,-6000,60000,G0_NONE,20000,3656,4831,4746,1.0,3656,3532,0.7136986301369863,0.6899746900640238,498371,136.31591903719914,0.0,-1858385,-1360014,-2223985,-1725614,-1360014,-1725614,0,0,0.12227115724957699,14,141562,58,249481,984,156.4,True,3,False,True,False,14,141562,141562,0,0.0,249481,249481,1.0,984,984,1.0,1,0,0.0,2,0,0.0,-1492785,-408.3109956236324,-102.0,-994414,-271.99507658643324,-102.0,498371,136.31591903719914,0.0,-1492785,-408.3109956236324,-102.0,-994414,-271.99507658643324,-102.0,498371,136.31591903719914,0.0,-1675585,-458.3109956236324,-152.0,-1177214,-321.99507658643324,-152.0,498371,136.31591903719914,0.0,-1675585,-458.3109956236324,-152.0,-1177214,-321.99507658643324,-152.0,498371,136.31591903719914,0.0,-1858385,-508.3109956236324,-202.0,-1360014,-371.99507658643324,-202.0,498371,136.31591903719914,0.0,-1858385,-508.3109956236324,-202.0,-1360014,-371.99507658643324,-202.0,498371,136.31591903719914,0.0,-2041185,-558.3109956236324,-252.0,-1542814,-421.99507658643324,-252.0,498371,136.31591903719914,0.0,-2041185,-558.3109956236324,-252.0,-1542814,-421.99507658643324,-252.0,498371,136.31591903719914,0.0,-2223985,-608.3109956236324,-302.0,-1725614,-471.99507658643324,-302.0,498371,136.31591903719914,0.0,-2223985,-608.3109956236324,-302.0,-1725614,-471.99507658643324,-302.0,498371,136.31591903719914,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M7_CLASS_RESTRICTED / 10000 / -6000 / 60000,M7_CLASS_RESTRICTED,10000,-6000,60000,G0_NONE,30000,3656,4831,4746,1.0,3656,3532,0.7136986301369863,0.6899746900640238,498371,136.31591903719914,0.0,-1858385,-1360014,-2223985,-1725614,-1360014,-1725614,0,0,0.12227115724957699,14,141562,58,249481,984,156.4,True,3,False,True,False,14,141562,141562,0,0.0,249481,249481,1.0,984,984,1.0,1,0,0.0,2,0,0.0,-1492785,-408.3109956236324,-102.0,-994414,-271.99507658643324,-102.0,498371,136.31591903719914,0.0,-1492785,-408.3109956236324,-102.0,-994414,-271.99507658643324,-102.0,498371,136.31591903719914,0.0,-1675585,-458.3109956236324,-152.0,-1177214,-321.99507658643324,-152.0,498371,136.31591903719914,0.0,-1675585,-458.3109956236324,-152.0,-1177214,-321.99507658643324,-152.0,498371,136.31591903719914,0.0,-1858385,-508.3109956236324,-202.0,-1360014,-371.99507658643324,-202.0,498371,136.31591903719914,0.0,-1858385,-508.3109956236324,-202.0,-1360014,-371.99507658643324,-202.0,498371,136.31591903719914,0.0,-2041185,-558.3109956236324,-252.0,-1542814,-421.99507658643324,-252.0,498371,136.31591903719914,0.0,-2041185,-558.3109956236324,-252.0,-1542814,-421.99507658643324,-252.0,498371,136.31591903719914,0.0,-2223985,-608.3109956236324,-302.0,-1725614,-471.99507658643324,-302.0,498371,136.31591903719914,0.0,-2223985,-608.3109956236324,-302.0,-1725614,-471.99507658643324,-302.0,498371,136.31591903719914,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M7_CLASS_RESTRICTED / 10000 / -6000 / 60000,M7_CLASS_RESTRICTED,10000,-6000,60000,G0_NONE,45000,3656,4831,4746,1.0,3656,3532,0.7136986301369863,0.6899746900640238,498371,136.31591903719914,0.0,-1858385,-1360014,-2223985,-1725614,-1360014,-1725614,0,0,0.12227115724957699,14,141562,58,249481,984,156.4,True,3,False,True,False,14,141562,141562,0,0.0,249481,249481,1.0,984,984,1.0,1,0,0.0,2,0,0.0,-1492785,-408.3109956236324,-102.0,-994414,-271.99507658643324,-102.0,498371,136.31591903719914,0.0,-1492785,-408.3109956236324,-102.0,-994414,-271.99507658643324,-102.0,498371,136.31591903719914,0.0,-1675585,-458.3109956236324,-152.0,-1177214,-321.99507658643324,-152.0,498371,136.31591903719914,0.0,-1675585,-458.3109956236324,-152.0,-1177214,-321.99507658643324,-152.0,498371,136.31591903719914,0.0,-1858385,-508.3109956236324,-202.0,-1360014,-371.99507658643324,-202.0,498371,136.31591903719914,0.0,-1858385,-508.3109956236324,-202.0,-1360014,-371.99507658643324,-202.0,498371,136.31591903719914,0.0,-2041185,-558.3109956236324,-252.0,-1542814,-421.99507658643324,-252.0,498371,136.31591903719914,0.0,-2041185,-558.3109956236324,-252.0,-1542814,-421.99507658643324,-252.0,498371,136.31591903719914,0.0,-2223985,-608.3109956236324,-302.0,-1725614,-471.99507658643324,-302.0,498371,136.31591903719914,0.0,-2223985,-608.3109956236324,-302.0,-1725614,-471.99507658643324,-302.0,498371,136.31591903719914,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M7_CLASS_RESTRICTED / 10000 / -6000 / 60000,M7_CLASS_RESTRICTED,10000,-6000,60000,G1_STEADY_EARLY_STRENGTH,10000,3656,4831,4746,1.0,3656,3380,0.731614859742229,0.707053872092792,466385,127.56701312910285,0.0,-1858385,-1392000,-2223985,-1757600,-1360014,-1725614,-31986,-31986,0.09111126284882896,8,86732,48,185685,917,139.7,True,3,False,True,False,14,141562,86732,54830,0.38732145632302456,249481,185685,0.744285135942216,984,917,0.931910569105691,1,1,1.0,2,1,0.5,-1492785,-408.3109956236324,-102.0,-1026400,-280.7439824945295,-102.0,466385,127.56701312910285,0.0,-1492785,-408.3109956236324,-102.0,-994414,-271.99507658643324,-102.0,498371,136.31591903719914,0.0,-1675585,-458.3109956236324,-152.0,-1209200,-330.7439824945295,-152.0,466385,127.56701312910285,0.0,-1675585,-458.3109956236324,-152.0,-1177214,-321.99507658643324,-152.0,498371,136.31591903719914,0.0,-1858385,-508.3109956236324,-202.0,-1392000,-380.7439824945295,-202.0,466385,127.56701312910285,0.0,-1858385,-508.3109956236324,-202.0,-1360014,-371.99507658643324,-202.0,498371,136.31591903719914,0.0,-2041185,-558.3109956236324,-252.0,-1574800,-430.7439824945295,-252.0,466385,127.56701312910285,0.0,-2041185,-558.3109956236324,-252.0,-1542814,-421.99507658643324,-252.0,498371,136.31591903719914,0.0,-2223985,-608.3109956236324,-302.0,-1757600,-480.7439824945295,-302.0,466385,127.56701312910285,0.0,-2223985,-608.3109956236324,-302.0,-1725614,-471.99507658643324,-302.0,498371,136.31591903719914,0.0
shadow-burnin-v3-r50-tsv2-logging-only-target60-stop60-exit-replay-maxwait66000-r1,M7_CLASS_RESTRICTED / 10000 / -6000 / 60000,M7_CLASS_RESTRICTED,10000,-6000,60000,G1_STEADY_EARLY_STRENGTH,20000,3656,4831,4746,1.0,3656,3381,0.7270659590598939,0.7023920621429666,407922,111.57603938730854,0.0,-1858385,-1450463,-2223985,-1816063,-1360014,-1725614,-90449,-90449,0.10738651520600659,9,99431,47,176849,912,138.2,True,3,False,True,False,14,141562,99431,42131,0.29761517921476105,249481,176849,0.7088676091566091,984,912,0.926829268292683,1,0,0.0,2,0,0.0,-1492785,-408.3109956236324,-102.0,-1084863,-296.73495623632385,-102.0,407922,111.57603938730854,0.0,-1492785,-408.3109956236324,-102.0,-994414,-271.99507658643324,-102.0,498371,136.31591903719914,0.0,-1675585,-458.3109956236324,-152.0,-1267663,-346.73495623632385,-152.0,407922,111.57603938730854,0.0,-1675585,-458.3109956236324,-152.0,-1177214,-321.99507658643324,-152.0,498371,136.31591903719914,0.0,-1858385,-508.3109956236324,-202.0,-1450463,-396.73495623632385,-202.0,407922,111.57603938730854,0.0,-1858385,-508.3109956236324,-202.0,-1360014,-371.99507658643324,-202.0,498371,136.31591903719914,0.0,-2041185,-558.3109956236324,-252.0,-1633263,-446.73495623632385,-252.0,407922,111.57603938730854,0.0,-2041185,-558.3109956236324,-252.0,-1542814,-421.99507658643324,-252.0,498371,136.31591903719914,0.0,-2223985,-608.3109956236324,-302.0,-1816063,-496.73495623632385,-302.0,407922,111.57603938730854,0.0,-2223985,-608.3109956236324,-302.0,-1725614,-471.99507658643324,-302.0,498371,136.31591903719914,0.0
